"","Year","GEOID","NAME","Median Income","Median Income moe","Percent Median Income Change","Label"
"6689","2015","1917895","Curlew",31429,16533,0.153357798165138,"Positive"
"6690","2015","1917985","Cylinder",54750,17442,0.00921658986175115,"Positive"
"6691","2015","1905905","Benton",57969,7038,0.396843373493976,"Positive"
"6692","2015","1919810","Delphos",11000,10302,0.1,"Positive"
"6693","2015","1936705","Holland",54375,15785,0.313215476017968,"Positive"
"6694","2015","1963075","Pisgah",36875,12303,-0.0819578260761322,"Negative"
"6695","2015","1940845","Keokuk",33608,2688,0.0171912832929782,"Positive"
"6696","2015","1980985","Villisca",32042,3450,-0.0269662921348315,"Negative"
"6697","2015","1980130","Vail",43359,6171,0.0727911522379197,"Positive"
"6698","2015","1930135","Geneva",34375,6207,0.0658914728682171,"Positive"
"6699","2015","1941295","Kimballton",37188,9849,0.0517860678224962,"Positive"
"6700","2015","1960645","Oxford",60441,7106,-0.032944,"Negative"
"6701","2015","1972840","Shueyville",111875,23126,0.175058818586673,"Positive"
"6702","2015","1909730","Bussey",36250,12664,-0.0333333333333333,"Negative"
"6703","2015","1969195","Rudd",41667,4926,-0.0338086956521739,"Negative"
"6704","2015","1926445","Fairfield",37162,4724,-0.0482020284806885,"Negative"
"6705","2015","1956145","New Hartford",47065,6552,0.00813965941951376,"Positive"
"6706","2015","1948720","Malvern",61842,6826,-0.00957719410634209,"Negative"
"6707","2015","1900370","Adair",48188,3866,0.0127146249711031,"Positive"
"6708","2015","1939225","Jamaica",40417,10191,-0.00512,"Negative"
"6709","2015","1942690","Lake View",50000,9490,0.0762409057643463,"Positive"
"6710","2015","1947730","Lytton",46250,25551,-0.154293446459918,"Negative"
"6711","2015","1930675","Gilbertville",51696,8078,-0.0291830985915493,"Negative"
"6712","2015","1914115","Cleghorn",46000,17655,0.0961776761033267,"Positive"
"6713","2015","1943500","Larrabee",39545,5819,0.0545333333333333,"Positive"
"6714","2015","1982380","Washta",34583,9693,0.129240816326531,"Positive"
"6715","2015","1935580","Hazleton",40565,1850,0.0235415825595478,"Positive"
"6716","2015","1938100","Independence",50036,5544,-0.0221423127284098,"Negative"
"6717","2015","1965235","Quasqueton",42697,14523,0.144047587149326,"Positive"
"6718","2015","1960465","Ottumwa",38570,3000,0.0124688279301746,"Positive"
"6719","2015","1959745","Osage",48059,5207,0.0821661787885611,"Positive"
"6720","2015","1901630","Altoona",69748,5773,0.0452270343173985,"Positive"
"6721","2015","1939765","Johnston",97457,6291,0.0277997490007488,"Positive"
"6722","2015","1922845","Dunkerton",55938,12768,0.0870612927047301,"Positive"
"6723","2015","1965820","Raymond",66250,6254,-0.045045045045045,"Negative"
"6724","2015","1951150","Meriden",44375,4736,0.170319381807632,"Positive"
"6725","2015","1974505","Springbrook",60625,28015,-0.194352159468439,"Negative"
"6726","2015","1969285","Russell",32188,7646,-0.0171603053435114,"Negative"
"6727","2015","1900235","Ackworth",40000,31127,0.0212679041029438,"Positive"
"6728","2015","1957675","Norwalk",79252,3595,-0.0143521627739223,"Negative"
"6729","2015","1970590","Sandyville",30625,21006,0,"Negative"
"6730","2015","1974685","Spring Hill",38750,12204,0.107142857142857,"Positive"
"6731","2015","1907840","Boyden",59250,8548,0.0592084093103078,"Positive"
"6732","2015","1947100","Lucas",50938,12570,0.01876,"Positive"
"6733","2015","1921900","Doon",52708,13456,0.0781157315551556,"Positive"
"6734","2015","1952050","Miles",49000,8822,0.0769230769230769,"Positive"
"6735","2015","1953265","Monmouth",40000,10467,0.032258064516129,"Positive"
"6736","2015","1903295","Ashton",46250,12525,0.0571428571428571,"Positive"
"6737","2015","1975630","Storm Lake",43539,2422,-0.0141517978443982,"Negative"
"6738","2015","1904510","Bankston",113393,22609,-0.000396692466369294,"Negative"
"6739","2015","1950935","Melcher-Dallas",37586,15435,-0.0684313579696136,"Negative"
"6740","2015","1976665","Swan",23750,23221,-0.0952380952380952,"Negative"
"6741","2015","1932520","Gravity",38056,9017,0.02623843809832,"Positive"
"6742","2015","1926985","Farragut",47813,9951,-0.00790554840851558,"Negative"
"6743","2015","1940395","Kelley",71667,13371,0.20280952620714,"Positive"
"6744","2015","1947775","McCallsburg",44375,5844,-0.0385448715170949,"Negative"
"6745","2015","1973515","Slater",72222,9468,-0.0236444011842479,"Negative"
"6746","2015","1975675","Story City",52330,6111,-0.00796208530805687,"Negative"
"6747","2015","1930900","Gilman",54250,11750,-0.00229885057471264,"Negative"
"6748","2015","1975135","State Center",52917,9960,-0.0822739806801824,"Negative"
"6749","2015","1921720","Donahue",78750,13791,0.173918876615536,"Positive"
"6750","2015","1925500","Emerson",51645,8474,-0.00231816864676905,"Negative"
"6751","2015","1949845","Martelle",46667,11249,0.131321212121212,"Positive"
"6752","2015","1959250","Onslow",40938,20117,-0.0925655007314802,"Negative"
"6753","2015","1945975","Livermore",54500,12392,0.056959447665962,"Positive"
"6754","2015","1931890","Grafton",33333,6893,-0.0610422535211268,"Negative"
"6755","2015","1935310","Hawkeye",42000,16858,0.0181818181818182,"Positive"
"6756","2015","1958620","Oelwein",37875,2133,-0.0483668341708543,"Negative"
"6757","2015","1984180","Westgate",52361,9959,0.0272502550419838,"Positive"
"6758","2015","1958170","Oakland Acres",82083,8024,-0.00203039513677812,"Negative"
"6759","2015","1964470","Prairie City",58173,11419,-0.037141864044888,"Negative"
"6760","2015","1959925","Oskaloosa",40016,5078,0.0160213279167196,"Positive"
"6761","2015","1952590","Minden",62917,12384,0.0801201716738197,"Positive"
"6762","2015","1972300","Shelby",44167,7417,0.067119282901254,"Positive"
"6763","2015","1944310","Leighton",50000,11271,0.0126582278481013,"Positive"
"6764","2015","1912990","Chelsea",41000,4851,-0.00606060606060606,"Negative"
"6765","2015","1953850","Moorhead",32750,5328,-0.111864406779661,"Negative"
"6766","2015","1946830","Lovilia",42273,5858,0.166151724137931,"Positive"
"6767","2015","1963885","Plymouth",48438,7395,-0.014827018121911,"Negative"
"6768","2015","1954930","Moville",56250,7268,-0.0774453847667782,"Negative"
"6769","2015","1926895","Farmington",38056,4669,0.0320271186440678,"Positive"
"6770","2015","1940935","Keosauqua",42788,6089,-0.0057626173436193,"Negative"
"6771","2015","1960780","Oyens",62813,11352,-0.0289852832055404,"Negative"
"6772","2015","1971625","Sergeant Bluff",82419,8424,0.135029057757457,"Positive"
"6773","2015","1936480","Hinton",64091,9320,-0.032588679245283,"Negative"
"6774","2015","1973650","Smithland",38750,20508,0.0689655172413793,"Positive"
"6775","2015","1915645","Conesville",42692,13245,-0.0628676793397138,"Negative"
"6776","2015","1945615","Lisbon",49135,9248,-0.0035489758669641,"Negative"
"6777","2015","1966450","Renwick",41250,8164,0.00942126514131898,"Positive"
"6778","2015","1969375","Rutland",35625,7719,0.0856977417486972,"Positive"
"6779","2015","1977790","Thor",48000,13470,0.00391107021103047,"Positive"
"6780","2015","1953625","Monticello",47083,6775,0.0626537567427269,"Positive"
"6781","2015","1939855","Joice",36458,12549,-0.232463157894737,"Negative"
"6782","2015","1970050","St. Lucas",57273,10169,0.0156768164003618,"Positive"
"6783","2015","1984765","West Union",40980,2964,-0.0707482993197279,"Negative"
"6784","2015","1904915","Baxter",53500,9028,0.050894733740596,"Positive"
"6785","2015","1922305","Dows",36875,10910,0.156862745098039,"Positive"
"6786","2015","1932790","Greenfield",41823,4395,-0.0270326858206351,"Negative"
"6787","2015","1975810","Stratford",45250,8687,-0.00549450549450549,"Negative"
"6788","2015","1914835","Coalville CDP",41875,11667,-0.00404328695445356,"Negative"
"6789","2015","1926940","Farnhamville",39375,12516,-0.0484993475424097,"Negative"
"6790","2015","1909955","Callender",45313,7308,-0.0428987833727611,"Negative"
"6791","2015","1934410","Harcourt",48750,9207,0.0218412006372097,"Positive"
"6792","2015","1960105","Otho",42232,8474,-0.039264752718504,"Negative"
"6793","2015","1937425","Hubbard",48864,3046,0.0739340659340659,"Positive"
"6794","2015","1961815","Paton",54375,21717,0.318181818181818,"Positive"
"6795","2015","1967215","Rippey",46607,6831,0.0275591419185572,"Positive"
"6796","2015","1924465","Eldora",46776,5933,-0.0104296684930927,"Negative"
"6797","2015","1904420","Bancroft",44375,12503,0.0875159298108029,"Positive"
"6798","2015","1923160","Dysart",56875,10242,0.0539824320818354,"Positive"
"6799","2015","1945255","Lincoln",28333,10368,-0.116884331265779,"Negative"
"6800","2015","1932115","Grandview",45250,9629,-0.0785427739426151,"Negative"
"6801","2015","1982200","Wapello",44112,4123,0.124416915194617,"Positive"
"6802","2015","1964650","Primghar",51042,9117,0.06945753975737,"Positive"
"6803","2015","1929955","Garner",58323,4116,-0.0298256703706168,"Negative"
"6804","2015","1919855","Delta",23750,10309,-0.200013473457289,"Negative"
"6805","2015","1940980","Keota",43015,10434,0.000348837209302326,"Positive"
"6806","2015","1959070","Ollie",40469,5213,0.00069236665759996,"Positive"
"6807","2015","1974055","South English",48750,18889,-0.0487804878048781,"Negative"
"6808","2015","1983055","Webster",41250,14717,-0.0294117647058824,"Negative"
"6809","2015","1954750","Mount Sterling CDP",127875,102096,0.0018489646581374,"Positive"
"6810","2015","1941520","Kirkman",45750,11522,0.2,"Positive"
"6811","2015","1934005","Hancock",47917,6760,0.0164181320662665,"Positive"
"6812","2015","1968700","Rose Hill",30000,6491,-0.0181960989658332,"Negative"
"6813","2015","1906085","Bernard",53750,18102,0.211267605633803,"Positive"
"6814","2015","1912630","Centralia",50938,25158,-0.176759595959596,"Negative"
"6815","2015","1966810","Rickardsville",72778,24606,0.0585890909090909,"Positive"
"6816","2015","1987060","Worthington",61136,4744,0.0296589473684211,"Positive"
"6817","2015","1920035","Denver",55500,6825,-0.0379281653030093,"Negative"
"6818","2015","1900505","Adel",56319,7512,0.0175619274757439,"Positive"
"6819","2015","1919135","Dawson",35938,12652,0.0207339241081572,"Positive"
"6820","2015","1979500","Underwood",74600,4354,-0.00787317799765933,"Negative"
"6821","2015","1905050","Beacon",32917,8433,0.04289833032348,"Positive"
"6822","2015","1926400","Fairfax",87548,7323,-0.00513636363636364,"Negative"
"6823","2015","1931035","Gladbrook",60078,5393,-0.0322954754119485,"Negative"
"6824","2015","1955560","Neola",47969,10692,-0.0191592033697297,"Negative"
"6825","2015","1919675","Delhi",55000,9205,0.151832460732984,"Positive"
"6826","2015","1909685","Burt",39333,4473,0.246174318030605,"Positive"
"6827","2015","1978735","Traer",53676,6630,0.0979156865552578,"Positive"
"6828","2015","1974955","Stanley",41875,30267,-0.0694444444444444,"Negative"
"6829","2015","1927390","Fertile",43393,7273,0.0270532544378698,"Positive"
"6830","2015","1923520","East Amana CDP",NA,NA,NA,NA
"6831","2015","1929325","Frytown CDP",NA,NA,NA,NA
"6832","2015","1929730","Garden City CDP",NA,NA,NA,NA
"6833","2015","1932925","Green Mountain CDP",52250,20607,-0.0463936341071689,"Negative"
"6834","2015","1935490","Hayfield CDP",NA,NA,NA,NA
"6835","2015","1936030","High Amana CDP",42232,13523,0.0135598915208678,"Positive"
"6836","2015","1936660","Holiday Lake CDP",NA,NA,NA,NA
"6837","2015","1936975","Homestead CDP",46595,38287,0.511205526546233,"Positive"
"6838","2015","1937875","Hutchins CDP",NA,NA,NA,NA
"6839","2015","1938955","Irvington CDP",NA,NA,NA,NA
"6840","2015","1939180","Jacksonville CDP",18594,17595,0.0219852698691876,"Positive"
"6841","2015","1940710","Kent CDP",NA,NA,NA,NA
"6842","2015","1948500","Maharishi Vedic City",55313,12806,0.0792780487804878,"Positive"
"6843","2015","1908065","Bradgate",35000,13657,-0.384615384615385,"Negative"
"6844","2015","1937560","Humboldt",43504,6463,0.0892338507761642,"Positive"
"6845","2015","1901990","Anamosa",41092,4273,-0.0167731438279138,"Negative"
"6846","2015","1934995","Hastings",28571,6532,0.0680747663551402,"Positive"
"6847","2015","1935715","Henderson",36563,10410,0.0753823529411765,"Positive"
"6848","2015","1948900","Manly",42434,12620,0.0027885433405804,"Positive"
"6849","2015","1957630","Northwood",39583,9191,-0.0744715675271231,"Negative"
"6850","2015","1902845","Arlington",41500,10584,0.0402045317826348,"Positive"
"6851","2015","1914250","Clermont",42813,7690,0.00245855577409385,"Positive"
"6852","2015","1950610","Maynard",44000,13124,-0.0797481856398887,"Negative"
"6853","2015","1915060","Colfax",44706,7213,-0.0133957142541875,"Negative"
"6854","2015","1942870","Lambs Grove",65938,9234,-0.014011214953271,"Negative"
"6855","2015","1947595","Lynnville",62981,7722,-0.00118941892920579,"Negative"
"6856","2015","1980175","Valeria",53750,19135,-0.21341079712584,"Negative"
"6857","2015","1943725","Laurens",38125,5485,0.0124548544720629,"Positive"
"6858","2015","1905770","Bennett",50556,7752,0.0437260002477394,"Positive"
"6859","2015","1928515","Fort Dodge",39315,2433,0.0243616466909849,"Positive"
"6860","2015","1931710","Gowrie",43250,7690,0.0853744228066653,"Positive"
"6861","2015","1955695","Nevada",55657,5239,5.39044812592087e-05,"Positive"
"6862","2015","1925005","Ellston",63750,22389,12.1145854762395,"Positive"
"6863","2015","1971940","Shannon City",32292,11026,0.1232,"Positive"
"6864","2015","1950520","Maxwell",65625,10710,0.0668476582185879,"Positive"
"6865","2015","1900955","Albion",53750,5373,0,"Negative"
"6866","2015","1982470","Waterville",42500,13750,0.114754098360656,"Positive"
"6867","2015","1918435","Danville",50694,6973,-0.00171323920363916,"Negative"
"6868","2015","1950790","Mediapolis",50333,8962,0.0658803100249884,"Positive"
"6869","2015","1933195","Grundy Center",50000,6219,-0.0383690739494182,"Negative"
"6870","2015","1948495","Magnolia",49375,19589,-0.122222222222222,"Negative"
"6871","2015","1952995","Modale",51167,6327,0.0807494085839811,"Positive"
"6872","2015","1959835","Osceola",40204,4334,0.0339205349106339,"Positive"
"6873","2015","1929775","Garden Grove",42813,15547,-0.0306563724047366,"Negative"
"6874","2015","1942960","Lamoni",32277,4230,-0.00893515106853353,"Negative"
"6875","2015","1955065","Murray",40417,7026,-0.0251097496261276,"Negative"
"6876","2015","1923250","Eagle Grove",39654,8623,-0.126775450881945,"Negative"
"6877","2015","1956100","New Hampton",41455,3368,0.00594515894200437,"Positive"
"6878","2015","1952095","Milford",47024,3247,0.0128588967626597,"Positive"
"6879","2015","1958710","Okoboji",56932,8684,-0.0290606453373354,"Negative"
"6880","2015","1911395","Casey",40000,12695,-0.133974192430934,"Negative"
"6881","2015","1939000","Irwin",40795,8442,-0.0147563155098295,"Negative"
"6882","2015","1977430","Tennant",36667,33592,0.504287179487179,"Positive"
"6883","2015","1901585","Alton",62232,5198,0.0562655939711798,"Positive"
"6884","2015","1950385","Matlock",71875,19499,0.0176991150442478,"Positive"
"6885","2015","1947955","Macedonia",51250,8409,0.00305319606998865,"Positive"
"6886","2015","1952230","Millersburg",52857,19811,0.0996296912706998,"Positive"
"6887","2015","1910225","Cambridge",54196,11740,0.00554761860585932,"Positive"
"6888","2015","1987555","Zearing",57031,18054,0.00827396000919329,"Positive"
"6889","2015","1914160","Clemons",58750,6960,0.0522450880303763,"Positive"
"6890","2015","1943680","Laurel",41477,3541,0.00890272676412639,"Positive"
"6891","2015","1912855","Charlotte",47955,8854,0.0546746134729156,"Positive"
"6892","2015","1984945","Wheatland",48229,6155,-0.000435233160621762,"Negative"
"6893","2015","1949305","Marble Rock",38438,7695,0.0573251911756616,"Positive"
"6894","2015","1908650","Bronson",68750,17392,-0.028694141083059,"Negative"
"6895","2015","1972345","Sheldahl",56250,11366,0.111111111111111,"Positive"
"6896","2015","1964740","Princeton",62500,14238,0.0268627289903886,"Positive"
"6897","2015","1943050","La Motte",57500,23782,-0.0612244897959184,"Negative"
"6898","2015","1949215","Maquoketa",39269,4541,0.0779006889736763,"Positive"
"6899","2015","1964605","Preston",46635,7510,0.0583709688400699,"Positive"
"6900","2015","1969510","Sabula",48688,2984,0.125369822485207,"Positive"
"6901","2015","1987690","Zwingle",42292,9543,0.0609869295802915,"Positive"
"6902","2015","1956370","New Market",42321,7161,0.032219512195122,"Positive"
"6903","2015","1953895","Moorland",38125,12674,-0.00814298350590561,"Negative"
"6904","2015","1981075","Vincent",51250,15196,0.0134867900648632,"Positive"
"6905","2015","1949395","Marengo",44045,5437,-0.000862010298754622,"Negative"
"6906","2015","1904105","Ayrshire",28750,12941,0.0747663551401869,"Positive"
"6907","2015","1948585","Mallard",35972,6832,0.0757820443806448,"Positive"
"6908","2015","1901855","Ames",41616,2388,-0.0178651499775801,"Negative"
"6909","2015","1969780","St. Anthony",32000,23972,-0.216320133225577,"Negative"
"6910","2015","1921540","Dixon",44688,5651,0.0172778802158028,"Positive"
"6911","2015","1956280","New Liberty",56563,25384,-0.140810839548555,"Negative"
"6912","2015","1911530","Castana",22143,12633,-0.200844521437852,"Negative"
"6913","2015","1950970","Melrose",41250,15691,0.137931034482759,"Positive"
