"","Year","GEOID","NAME","Total Workforce","Total Workforce moe","Workforce Commuting","Workforce Commuting moe","Percent Workforce Commuting","moe"
"6911","2015","1956280","New Liberty",63,24,49,17,0.777777777777778,0.400756542190457
"6912","2015","1911530","Castana",30,18,27,17,0.9,0.782758654446638
"6913","2015","1950970","Melrose",69,33,59,30,0.855072463768116,0.596887039741209
"6914","2015","1914025","Clear Lake",3738,260,2009,219,0.537453183520599,0.0694980932746737
"6915","2015","1951420","Meservey",120,23,102,25,0.85,0.264470448359652
"6916","2015","1905635","Bellevue",983,123,517,94,0.525940996948118,0.116082526963984
"6917","2015","1969960","St. Donatus",80,33,67,30,0.8375,0.509876119490374
"6918","2015","1912720","Chariton",1859,155,476,89,0.256051640667025,0.0524196493700777
"6919","2015","1951060","Melvin",117,30,90,28,0.769230769230769,0.310121509922586
"6920","2015","1937290","Hospers",391,75,239,60,0.611253196930946,0.193118702417262
"6921","2015","1959475","Orange City",3478,169,968,150,0.278320874065555,0.0451989081447285
"6922","2015","1968205","Rock Valley",1863,197,656,153,0.352120236178207,0.0901721427415919
"6923","2015","1958080","Oakland",778,87,584,71,0.750642673521851,0.123993440895622
"6924","2015","1956460","New Sharon",610,117,496,98,0.813114754098361,0.223904415901982
"6925","2015","1947460","Luxemburg",96,25,78,24,0.8125,0.327520550446269
"6926","2015","1926850","Farmersburg",122,28,111,29,0.909836065573771,0.316397318662607
"6927","2015","1953670","Montour",128,33,109,32,0.8515625,0.332715087612859
"6928","2015","1934500","Harlan",2505,162,1010,157,0.403193612774451,0.0678823014745209
"6929","2015","1903970","Avoca",708,85,399,55,0.563559322033898,0.10301688592266
"6930","2015","1917175","Crescent",260,56,238,54,0.915384615384615,0.286370506415089
"6931","2015","1904555","Barnes City",114,31,93,30,0.815789473684211,0.344185921919643
"6932","2015","1922935","Durango",5,6,5,6,1,1.69705627484771
"6933","2015","1926760","Farley",934,155,672,101,0.71948608137045,0.161090565714104
"6934","2015","1962130","Peosta",866,113,731,109,0.844110854503464,0.167254053301242
"6935","2015","1944355","Leland",143,34,124,33,0.867132867132867,0.309452912487573
"6936","2015","1977745","Thompson",222,61,158,52,0.711711711711712,0.305138585608186
"6937","2015","1928425","Fort Atkinson",114,40,97,33,0.850877192982456,0.415847504653849
"6938","2015","1939135","Jackson Junction",30,14,18,9,0.6,0.410365690573664
"6939","2015","1937470","Hudson",1272,141,1057,126,0.830974842767296,0.135266309583074
"6940","2015","1943365","La Porte City",1120,152,919,137,0.820535714285714,0.165418346107777
"6941","2015","1982425","Waterloo",31579,670,9138,600,0.28936951771747,0.0199672631670267
"6942","2015","1975855","Strawberry Point",618,97,407,85,0.658576051779935,0.172053686980347
"6943","2015","1903160","Asbury",2691,156,2472,164,0.918617614269788,0.080932441871882
"6944","2015","1925725","Epworth",1162,122,1022,120,0.879518072289157,0.13853430052084
"6945","2015","1972660","Sherrill",107,31,100,33,0.934579439252336,0.410404321842156
"6946","2015","1903520","Atlantic",3343,202,726,141,0.217170206401436,0.0441718918309956
"6947","2015","1917760","Cumberland",122,30,94,28,0.770491803278688,0.297608927010633
"6948","2015","1950250","Massena",176,43,129,41,0.732954545454545,0.293828796040289
"6949","2015","1921045","De Soto",614,97,514,86,0.837133550488599,0.192635675649861
"6950","2015","1952545","Minburn",159,31,123,28,0.773584905660377,0.231861015912083
"6951","2015","1933780","Hamburg",521,95,368,85,0.706333973128599,0.207858420868239
"6952","2015","1967575","Riverton",148,44,140,43,0.945945945945946,0.404354459105041
"6953","2015","1935445","Hayesville",20,11,19,11,0.95,0.758621282327355
"6954","2015","1957225","North English",513,109,420,94,0.818713450292398,0.252658469755835
"6955","2015","1966315","Reinbeck",827,92,495,86,0.598548972188634,0.123481434346354
"6956","2015","1977835","Thornburg",61,32,49,30,0.80327868852459,0.647643239710388
"6957","2015","1952905","Mitchell",44,16,41,16,0.931818181818182,0.497037188553881
"6958","2015","1951735","Middletown",151,36,139,32,0.920529801324503,0.305081602142427
"6959","2015","1946155","Logan",844,101,635,101,0.752369668246445,0.149755624313512
"6960","2015","1928605","Fort Madison",5281,330,2230,234,0.422268509751941,0.0515715024235472
"6961","2015","1926265","Exira",424,53,302,52,0.712264150943396,0.151551371768707
"6962","2015","1909145","Buck Grove",16,9,9,6,0.5625,0.490650501924804
"6963","2015","1922215","Dow City",239,68,207,62,0.866108786610879,0.357799741749492
"6964","2015","1957360","North Liberty",9255,454,7634,617,0.824851431658563,0.0779851064117117
"6965","2015","1983595","West Branch",1424,185,1030,156,0.723314606741573,0.144331826803253
"6966","2015","1950070","Marysville",13,10,13,10,1,1.08785658644084
"6967","2015","1901270","Allerton",198,50,171,42,0.863636363636364,0.304234535722765
"6968","2015","1916635","Corydon",625,98,225,55,0.36,0.10454844190135
"6969","2015","1984585","West Point",503,87,383,76,0.761431411530815,0.200434079943701
"6970","2015","1977565","Thayer",30,21,30,21,1,0.989949493661166
"6971","2015","1949935","Martinsburg",53,25,52,25,0.981132075471698,0.660818610923694
"6972","2015","1972975","Sibley",1297,99,506,73,0.390131071703932,0.0636759729210068
"6973","2015","1938280","Indianola",7654,280,3864,253,0.504834073686961,0.0378638591813627
"6974","2015","1922755","Duncombe",170,38,152,37,0.894117647058824,0.295490944107586
"6975","2015","1944265","Lehigh",169,43,159,44,0.940828402366864,0.353678756336625
"6976","2015","1981975","Wallingford",76,23,66,22,0.868421052631579,0.390979499462087
"6977","2015","1938055","Imogene",21,12,20,12,0.952380952380952,0.789115646258503
"6978","2015","1986700","Woden",144,39,129,41,0.895833333333333,0.374074791409931
"6979","2015","1930540","Gibson",27,11,24,10,0.888888888888889,0.517995686504019
"6980","2015","1941475","Kinross",21,24,19,23,0.904761904761905,1.5062306003731
"6981","2015","1966720","Richland",339,75,307,74,0.905604719764012,0.296297589444778
"6982","2015","1971355","Searsboro",70,22,67,23,0.957142857142857,0.445476874799177
"6983","2015","1925590","Emmetsburg",1817,146,623,133,0.342872867363786,0.0782107473454336
"6984","2015","1932295","Grant",35,14,30,13,0.857142857142857,0.505480171798689
"6985","2015","1921270","Diagonal",123,28,95,28,0.772357723577236,0.287635403145649
"6986","2015","1940350","Kellerton",125,35,108,36,0.864,0.376124030606926
"6987","2015","1915195","Collins",230,55,183,44,0.795652173913043,0.269811027655816
"6988","2015","1962445","Persia",144,28,133,27,0.923611111111111,0.259632808054732
"6989","2015","1928740","Franklin",55,23,52,23,0.945454545454545,0.575495415291007
"6990","2015","1904195","Badger",281,49,271,50,0.9644128113879,0.244832384794421
"6991","2015","1915240","Colo",391,62,324,56,0.828644501278772,0.194364806165388
"6992","2015","1930630","Gilbert",677,130,599,113,0.884785819793205,0.238171866049529
"6993","2015","1927255","Ferguson",65,23,62,23,0.953846153846154,0.489002388560267
"6994","2015","1945660","Liscomb",162,47,147,42,0.907407407407407,0.369487865290116
"6995","2015","1948045","McIntire",58,29,41,27,0.706896551724138,0.584492930437377
"6996","2015","1907390","Bondurant",2144,185,1773,202,0.826958955223881,0.118188077400283
"6997","2015","1902935","Armstrong",445,71,278,48,0.624719101123596,0.14686680150815
"6998","2015","1916590","Corwith",113,29,82,29,0.725663716814159,0.317088471364509
"6999","2015","1940260","Kanawha",336,63,228,50,0.678571428571429,0.195786344141867
"7000","2015","1941655","Klemme",238,61,201,56,0.84453781512605,0.319713979552881
"7001","2015","1956595","New Virginia",221,49,205,47,0.927601809954751,0.29585040325596
"7002","2015","1937605","Humeston",198,52,158,45,0.797979797979798,0.309148292751624
"7003","2015","1962985","Pioneer",2,3,2,3,1,2.12132034355964
"7004","2015","1984090","Westfield",73,27,69,26,0.945205479452055,0.499069948933242
"7005","2015","1918390","Danbury",179,39,121,35,0.675977653631285,0.244793131611738
"7006","2016","1937875","Hutchins CDP",13,16,13,16,1,1.74057053830535
"7007","2016","1938955","Irvington CDP",0,9,0,9,NA,NA
"7008","2016","1939180","Jacksonville CDP",15,19,15,19,1,1.79133717900592
"7009","2016","1940710","Kent CDP",17,23,17,23,1,1.91334776085772
"7010","2016","1948500","Maharishi Vedic City",187,63,82,26,0.438502673796791,0.20286895047987
"7011","2016","1908065","Bradgate",33,19,28,19,0.848484848484849,0.755082856123537
"7012","2016","1937560","Humboldt",1997,145,835,131,0.418127190786179,0.0722832266406265
"7013","2016","1901990","Anamosa",1790,190,1144,175,0.639106145251397,0.118996099343922
"7014","2016","1934995","Hastings",61,26,52,19,0.852459016393443,0.478576224546248
"7015","2016","1935715","Henderson",72,25,60,19,0.833333333333333,0.391614401993987
"7016","2016","1948900","Manly",786,91,665,82,0.846055979643766,0.143103636732189
"7017","2016","1957630","Northwood",860,128,516,98,0.6,0.144776734548111
"7018","2016","1902845","Arlington",259,51,202,45,0.77992277992278,0.231889689785369
"7019","2016","1914250","Clermont",305,57,242,53,0.79344262295082,0.228438063340782
"7020","2016","1950610","Maynard",236,56,193,54,0.817796610169492,0.300020632220962
"7021","2016","1915060","Colfax",948,139,758,132,0.79957805907173,0.182023623545305
"7022","2016","1942870","Lambs Grove",99,36,94,36,0.94949494949495,0.501441315550498
"7023","2016","1947595","Lynnville",253,46,212,40,0.837944664031621,0.2195634231138
"7024","2016","1980175","Valeria",21,10,19,10,0.904761904761905,0.642167902880104
"7025","2016","1943725","Laurens",656,76,183,40,0.278963414634146,0.0690111466546655
"7026","2016","1905770","Bennett",196,40,180,39,0.918367346938776,0.273349317527762
"7027","2016","1928515","Fort Dodge",10443,387,2050,304,0.196303744134827,0.0300056155781276
"7028","2016","1931710","Gowrie",447,68,317,58,0.70917225950783,0.16874485547234
"7029","2016","1955695","Nevada",3478,233,2274,248,0.65382403680276,0.0836839800393037
"7030","2016","1925005","Ellston",18,12,12,9,0.666666666666667,0.668977476599572
"7031","2016","1971940","Shannon City",27,14,23,13,0.851851851851852,0.653394333667206
"7032","2016","1950520","Maxwell",459,74,401,67,0.873638344226579,0.202842936960996
"7033","2016","1900955","Albion",302,59,273,56,0.903973509933775,0.256073160749216
"7034","2016","1982470","Waterville",62,20,59,20,0.951612903225806,0.445297678684279
"7035","2016","1918435","Danville",500,79,391,72,0.782,0.189742154346366
"7036","2016","1950790","Mediapolis",730,114,488,96,0.668493150684932,0.167905717666039
"7037","2016","1933195","Grundy Center",1265,82,667,75,0.527272727272727,0.0684348658901762
"7038","2016","1948495","Magnolia",79,23,74,22,0.936708860759494,0.389774158439246
"7039","2016","1952995","Modale",139,41,118,37,0.848920863309353,0.365453506826923
"7040","2016","1959835","Osceola",2393,187,555,128,0.23192645215211,0.0564763838757823
"7041","2016","1929775","Garden Grove",59,23,53,22,0.898305084745763,0.511538121781147
"7042","2016","1942960","Lamoni",1308,149,361,86,0.275993883792049,0.0728794541057329
"7043","2016","1955065","Murray",333,55,294,49,0.882882882882883,0.20716223582322
"7044","2016","1923250","Eagle Grove",1514,137,733,144,0.484147952443857,0.104717041789114
"7045","2016","1956100","New Hampton",1562,128,537,122,0.343790012804097,0.0830305252111366
"7046","2016","1952095","Milford",1534,146,1088,139,0.709256844850065,0.112993350954022
"7047","2016","1958710","Okoboji",413,89,331,75,0.801452784503632,0.25061256411409
"7048","2016","1911395","Casey",202,49,186,46,0.920792079207921,0.318978923767255
"7049","2016","1939000","Irwin",173,59,100,36,0.578034682080925,0.286642612162132
"7050","2016","1977430","Tennant",39,21,37,21,0.948717948717949,0.742230851203229
"7051","2016","1901585","Alton",757,101,624,98,0.824306472919419,0.16986789563005
"7052","2016","1950385","Matlock",49,20,42,19,0.857142857142857,0.522256641501098
"7053","2016","1947955","Macedonia",115,27,100,26,0.869565217391304,0.304624561572101
"7054","2016","1952230","Millersburg",82,31,72,29,0.878048780487805,0.485038166767684
"7055","2016","1910225","Cambridge",404,59,340,53,0.841584158415842,0.179766146549067
"7056","2016","1987555","Zearing",301,69,221,66,0.73421926910299,0.276418150349092
"7057","2016","1914160","Clemons",60,21,55,21,0.916666666666667,0.474798934052908
"7058","2016","1943680","Laurel",151,61,135,60,0.894039735099338,0.536964061449263
"7059","2016","1912855","Charlotte",207,43,184,43,0.888888888888889,0.277932671437503
"7060","2016","1984945","Wheatland",241,57,171,42,0.70954356846473,0.241938098948361
"7061","2016","1949305","Marble Rock",155,43,131,40,0.845161290322581,0.348669913564285
"7062","2016","1904825","Batavia",258,59,233,53,0.903100775193798,0.2912932479478
"7063","2016","1961860","Patterson",90,30,88,30,0.977777777777778,0.466196117853617
"7064","2016","1972525","Shenandoah",2263,197,700,149,0.309323906319045,0.0711352960312419
"7065","2016","1983775","West Chester",38,21,35,21,0.921052631578947,0.751322488683876
"7066","2016","1916500","Corning",783,85,353,60,0.450830140485313,0.0909235709373123
"7067","2016","1913395","Cincinnati",136,41,124,36,0.911764705882353,0.381605626540444
"7068","2016","1963345","Plano",25,13,19,10,0.76,0.562301556106685
"7069","2016","1901315","Allison",620,97,345,75,0.556451612903226,0.149037736267332
"7070","2016","1903115","Arthur",121,34,102,30,0.84297520661157,0.342896727255383
"7071","2016","1903835","Aurora",97,31,74,29,0.762886597938144,0.385778942639372
"7072","2016","1943005","Lamont",205,37,180,37,0.878048780487805,0.240189171222386
"7073","2016","1900190","Ackley",830,101,536,76,0.64578313253012,0.120663614509985
"7074","2016","1965370","Radcliffe",313,62,247,63,0.789137380191693,0.254847242807877
"7075","2016","1901135","Algona",2631,136,652,156,0.247814519194223,0.0606610085357522
"7076","2016","1985260","Whittemore",296,59,220,46,0.743243243243243,0.214704943655942
"7077","2016","1914655","Clutier",81,34,73,35,0.901234567901235,0.574297135850612
"7078","2016","1978510","Toledo",922,120,697,121,0.755965292841649,0.164023322727181
"7079","2016","1900865","Albert City",302,52,176,40,0.582781456953642,0.16617011002985
"7080","2016","1901495","Alta",1022,121,765,112,0.74853228962818,0.140938788874747
"7081","2016","1957135","North Buena Vista",40,19,33,15,0.825,0.542393782804523
"7082","2016","1970140","St. Olaf",82,33,77,32,0.939024390243902,0.543229931384653
"7083","2016","1917220","Cresco",1725,126,601,119,0.348405797101449,0.0735298590303056
"7084","2016","1915375","Columbus City",239,59,221,58,0.924686192468619,0.333166075720996
"7085","2016","1910090","Calumet",92,28,75,27,0.815217391304348,0.384301813002084
"7086","2016","1976485","Sutherland",255,56,163,46,0.63921568627451,0.228575961345032
"7087","2016","1978825","Treynor",480,61,386,59,0.804166666666667,0.159851700849844
"7088","2016","1912945","Chatsworth",42,24,40,23,0.952380952380952,0.772048905342317
"7089","2016","1937515","Hull",1169,152,694,102,0.593669803250642,0.116498601909042
"7090","2016","1950430","Maurice",193,45,170,43,0.880829015544041,0.303014289461881
"7091","2016","1916860","Council Bluffs",30328,653,15212,651,0.501582695858612,0.0240290096744023
"7092","2016","1949755","Marshalltown",12283,437,2220,293,0.180737604819669,0.0247055884919887
"7093","2016","1906355","Bettendorf",16581,559,12289,624,0.741149508473554,0.0451730556061926
"7094","2016","1907075","Blue Grass",755,132,661,124,0.875496688741722,0.224507801754728
"7095","2016","1922980","Durant",1051,95,758,89,0.721217887725975,0.106868032735836
"7096","2016","1924600","Eldridge",2980,253,2146,232,0.72013422818792,0.0989896705985759
"7097","2016","1944085","Le Claire",2146,203,1861,190,0.867194780987884,0.120697995726482
"7098","2016","1967350","Riverdale",236,55,213,53,0.902542372881356,0.307695770603076
"7099","2016","1949170","Mapleton",587,76,343,57,0.584327086882453,0.123096257035468
"7100","2016","1919630","Delaware",97,27,88,26,0.907216494845361,0.368258829848764
"7101","2016","1961770","Parnell",129,48,121,46,0.937984496124031,0.498967961041173
"7102","2016","1917895","Curlew",30,16,29,15,0.966666666666667,0.718190455843154
"7103","2016","1917985","Cylinder",41,20,34,17,0.829268292682927,0.579274382766293
"7104","2016","1905905","Benton",23,13,21,13,0.91304347826087,0.765373722235035
"7105","2016","1919810","Delphos",7,6,7,6,1,1.21218305346265
"7106","2016","1940395","Kelley",189,46,180,46,0.952380952380952,0.336104812295288
