address,city,state,full_address,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,roof,roof_confidence,img_used
126 W DIVISION ST,Ogden,Iowa,"126 W DIVISION ST, Ogden, Iowa",,,,,-94.029416,42.0344044,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
219 SW 7TH ST,Ogden,Iowa,"219 SW 7TH ST, Ogden, Iowa",,,,,-94.0359591,42.0372643,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.44,poor_siding,40.78,good_gutter,70.9,FALSE,0,G_OG_219 SW 7TH ST_
249 SW 7TH ST,Ogden,Iowa,"249 SW 7TH ST, Ogden, Iowa",,,,,-94.0359791,42.0364334,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
243 SW 7TH ST,Ogden,Iowa,"243 SW 7TH ST, Ogden, Iowa",,,,,-94.0359591,42.0366079,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.63,poor_siding,38.29,good_gutter,67.6,FALSE,0,G_OG_243 SW 7TH ST_
120 SW 7TH ST,Ogden,Iowa,"120 SW 7TH ST, Ogden, Iowa",,,,,-94.0366374,42.0382445,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.64,poor_siding,38.4,poor/no_gutter,67.86,FALSE,0,G_OG_120 SW 7TH ST_
314 SW 4TH ST,Ogden,Iowa,"314 SW 4TH ST, Ogden, Iowa",,,,,-94.0323084,42.0357898,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
520 W DIVISION ST,Ogden,Iowa,"520 W DIVISION ST, Ogden, Iowa",,,,,-94.0343831,42.0344041,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
514 W DIVISION ST,Ogden,Iowa,"514 W DIVISION ST, Ogden, Iowa",,,,,-94.0340639,42.034338,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
508 W DIVISION ST,Ogden,Iowa,"508 W DIVISION ST, Ogden, Iowa",,,,,-94.0339243,42.0344008,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
307 HAWS DR,Ogden,Iowa,"307 HAWS DR, Ogden, Iowa",,,,,-94.0308123,42.0308411,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.81,poor_siding,36.37,good_gutter,61.57,FALSE,0,G_OG_307 HAWS DR_
620 W DIVISION ST,Ogden,Iowa,"620 W DIVISION ST, Ogden, Iowa",,,,,-94.0354404,42.0343863,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
619 SW 4TH ST,Ogden,Iowa,"619 SW 4TH ST, Ogden, Iowa",,,,,-94.0312711,42.0312692,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.11,poor_siding,36.46,good_gutter,69.77,FALSE,0,G_OG_619 SW 4TH ST_
219 SW 4TH ST,Ogden,Iowa,"219 SW 4TH ST, Ogden, Iowa",,,,,-94.03172,42.037191,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.84,poor_siding,37.84,good_gutter,61.58,FALSE,0,G_OG_219 SW 4TH ST_
214 W VETERANS DR,Ogden,Iowa,"214 W VETERANS DR, Ogden, Iowa",,,,,-94.0301341,42.0317532,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
338 W WALNUT ST,Ogden,Iowa,"338 W WALNUT ST, Ogden, Iowa",,,,,-94.03169,42.0388428,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
208 SW 7TH ST,Ogden,Iowa,"208 SW 7TH ST, Ogden, Iowa",,,,,-94.0365975,42.0375122,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.09,poor_siding,36.34,good_gutter,55.54,FALSE,0,G_OG_208 SW 7TH ST_
213 SW 4TH ST,Ogden,Iowa,"213 SW 4TH ST, Ogden, Iowa",,,,,-94.0317698,42.0374499,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.46,poor_siding,37.93,poor/no_gutter,52.28,FALSE,0,G_OG_213 SW 4TH ST_
307 W VETERANS DR,Ogden,Iowa,"307 W VETERANS DR, Ogden, Iowa",,,,,-94.0308722,42.03221,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.5,poor_siding,36.53,good_gutter,69.09,FALSE,0,G_OG_307 W VETERANS DR_
204 HAWS CIR,Ogden,Iowa,"204 HAWS CIR, Ogden, Iowa",,,,,-94.030454,42.031453,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
219 W VETERANS DR,Ogden,Iowa,"219 W VETERANS DR, Ogden, Iowa",,,,,-94.0301341,42.0322166,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.51,poor_siding,36.59,good_gutter,68.4,FALSE,0,G_OG_219 W VETERANS DR_
332 SW 5TH ST,Ogden,Iowa,"332 SW 5TH ST, Ogden, Iowa",,,,,-94.0336051,42.0352616,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
202 HAWS CIR,Ogden,Iowa,"202 HAWS CIR, Ogden, Iowa",,,,,-94.030106,42.0315,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
202 SW 6TH ST,Ogden,Iowa,"202 SW 6TH ST, Ogden, Iowa",,,,,-94.0348419,42.0378055,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.83,poor_siding,38.58,poor/no_gutter,52.7,FALSE,0,G_OG_202 SW 6TH ST_
202 SW 7TH ST,Ogden,Iowa,"202 SW 7TH ST, Ogden, Iowa",,,,,-94.0365975,42.0377826,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.5,poor_siding,36.76,good_gutter,58.42,FALSE,0,G_OG_202 SW 7TH ST_
102 W WALNUT ST,Ogden,Iowa,"102 W WALNUT ST, Ogden, Iowa",,,,,-94.0282591,42.0388472,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
513 SW 4TH ST,Ogden,Iowa,"513 SW 4TH ST, Ogden, Iowa",,,,,-94.030649,42.03305,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.26,poor_siding,36.76,poor/no_gutter,54.91,FALSE,0,G_OG_513 SW 4TH ST_
502 JONES SW 2ND ST,Ogden,Iowa,"502 JONES SW 2ND ST, Ogden, Iowa",,,,,-94.0297352,42.0328485,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.43,poor_siding,38.4,good_gutter,63.79,FALSE,0,G_OG_502 JONES SW 2ND ST_
525 SW 4TH ST,Ogden,Iowa,"525 SW 4TH ST, Ogden, Iowa",,,,,-94.0312711,42.0325822,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.64,poor_siding,40.23,poor/no_gutter,68.29,FALSE,0,G_OG_525 SW 4TH ST_
225 W VETERANS DR,Ogden,Iowa,"225 W VETERANS DR, Ogden, Iowa",,,,,-94.0304932,42.032204,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.95,poor_siding,37.5,good_gutter,56.19,FALSE,0,G_OG_225 W VETERANS DR_
620 W MULBERRY ST,Ogden,Iowa,"620 W MULBERRY ST, Ogden, Iowa",,,,,-94.0356599,42.0378348,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
320 W WALNUT ST,Ogden,Iowa,"320 W WALNUT ST, Ogden, Iowa",,,,,-94.0315105,42.0388298,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
632 W DIVISION ST,Ogden,Iowa,"632 W DIVISION ST, Ogden, Iowa",,,,,-94.0357995,42.0343737,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
702 W DIVISION ST,Ogden,Iowa,"702 W DIVISION ST, Ogden, Iowa",,,,,-94.0364778,42.0343499,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
644 W DIVISION ST,Ogden,Iowa,"644 W DIVISION ST, Ogden, Iowa",,,,,-94.0360389,42.0343653,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.6,poor_siding,37.08,good_gutter,55.11,FALSE,0,G_OG_644 W DIVISION ST_
337 SW 5TH ST,Ogden,Iowa,"337 SW 5TH ST, Ogden, Iowa",,,,,-94.032847,42.0350951,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.47,chipped_paint,36.06,good_gutter,68.63,FALSE,0,G_OG_337 SW 5TH ST_
608 W DIVISION ST,Ogden,Iowa,"608 W DIVISION ST, Ogden, Iowa",,,,,-94.0349417,42.0343845,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
602 W DIVISION ST,Ogden,Iowa,"602 W DIVISION ST, Ogden, Iowa",,,,,-94.0346025,42.0343771,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
614 W DIVISION ST,Ogden,Iowa,"614 W DIVISION ST, Ogden, Iowa",,,,,-94.0351811,42.0343761,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
308 SW 6TH ST,Ogden,Iowa,"308 SW 6TH ST, Ogden, Iowa",,,,,-94.0348619,42.0360092,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
213 HAWS DR,Ogden,Iowa,"213 HAWS DR, Ogden, Iowa",,,,,-94.0299745,42.0306388,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
801 W DIVISION ST,Ogden,Iowa,"801 W DIVISION ST, Ogden, Iowa",,,,,-94.0384529,42.0351881,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.11,poor_siding,39.36,poor/no_gutter,56.69,FALSE,0,G_OG_801 W DIVISION ST_
319 SW 7TH ST PL,Ogden,Iowa,"319 SW 7TH ST PL, Ogden, Iowa",,,,,-94.0367571,42.0353827,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.36,poor_siding,37.83,good_gutter,69.01,FALSE,0,G_OG_319 SW 7TH ST PL_
331 SW 7TH ST PL,Ogden,Iowa,"331 SW 7TH ST PL, Ogden, Iowa",,,,,-94.0366973,42.0348635,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
202 HAWS DR,Ogden,Iowa,"202 HAWS DR, Ogden, Iowa",,,,,-94.0292764,42.0301805,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
320 SW 5TH ST,Ogden,Iowa,"320 SW 5TH ST, Ogden, Iowa",,,,,-94.0335851,42.035745,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
302 SW 6TH ST,Ogden,Iowa,"302 SW 6TH ST, Ogden, Iowa",,,,,-94.0348818,42.0361823,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.96,poor_siding,37.69,good_gutter,53.6,FALSE,0,G_OG_302 SW 6TH ST_
225 HAWS DR,Ogden,Iowa,"225 HAWS DR, Ogden, Iowa",,,,,-94.0303735,42.030702,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.68,poor_siding,37.47,good_gutter,64.58,FALSE,0,G_OG_225 HAWS DR_
307 SW 6TH ST,Ogden,Iowa,"307 SW 6TH ST, Ogden, Iowa",,,,,-94.0342235,42.0361088,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
325 SW 6TH ST,Ogden,Iowa,"325 SW 6TH ST, Ogden, Iowa",,,,,-94.0342036,42.0354723,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
201 HAWS CIR,Ogden,Iowa,"201 HAWS CIR, Ogden, Iowa",,,,,-94.0296953,42.031421,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.14,poor_siding,37.15,poor/no_gutter,50.68,FALSE,0,G_OG_201 HAWS CIR_
302 SW 8TH ST,Ogden,Iowa,"302 SW 8TH ST, Ogden, Iowa",,,,,-94.0380539,42.0361289,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.02,poor_siding,36.42,good_gutter,67.6,FALSE,0,G_OG_302 SW 8TH ST_
313 SW 7TH ST PL,Ogden,Iowa,"313 SW 7TH ST PL, Ogden, Iowa",,,,,-94.0367172,42.0356158,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.78,poor_siding,38,poor/no_gutter,57.31,FALSE,0,G_OG_313 SW 7TH ST PL_
708 W DIVISION ST,Ogden,Iowa,"708 W DIVISION ST, Ogden, Iowa",,,,,-94.036914,42.034253,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
102 SW 7TH ST,Ogden,Iowa,"102 SW 7TH ST, Ogden, Iowa",,,,,-94.0365975,42.0388252,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
325 SW 7TH ST PL,Ogden,Iowa,"325 SW 7TH ST PL, Ogden, Iowa",,,,,-94.0366973,42.0351725,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.96,poor_siding,36.72,poor/no_gutter,70.01,FALSE,0,G_OG_325 SW 7TH ST PL_
325 SW 4TH ST,Ogden,Iowa,"325 SW 4TH ST, Ogden, Iowa",,,,,-94.03169,42.0355605,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.87,poor_siding,37.78,good_gutter,58.87,FALSE,0,G_OG_325 SW 4TH ST_
225 SW 5TH ST UNIT A,Ogden,Iowa,"225 SW 5TH ST UNIT A, Ogden, Iowa",,,,,-94.0329468,42.0370032,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
225 SW 5TH ST UNIT B,Ogden,Iowa,"225 SW 5TH ST UNIT B, Ogden, Iowa",,,,,-94.0329468,42.0370032,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
205 W WALNUT ST,Ogden,Iowa,"205 W WALNUT ST, Ogden, Iowa",,,,,-94.0299147,42.0392719,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
205 W WALNUT ST,Ogden,Iowa,"205 W WALNUT ST, Ogden, Iowa",,,,,-94.0299147,42.0392719,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
208 SE 4TH ST,Ogden,Iowa,"208 SE 4TH ST, Ogden, Iowa",,,,,-94.0233923,42.0379363,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
314 E MULBERRY ST,Ogden,Iowa,"314 E MULBERRY ST, Ogden, Iowa",,,,,-94.0244294,42.0380545,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.42,poor_siding,35.97,good_gutter,69.07,FALSE,0,G_OG_314 E MULBERRY ST_
414 E WALNUT ST,Ogden,Iowa,"414 E WALNUT ST, Ogden, Iowa",,,,,-94.0224494,42.0387993,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.14,poor_siding,39.08,good_gutter,64.55,FALSE,0,G_OG_414 E WALNUT ST_
426 E WALNUT ST,Ogden,Iowa,"426 E WALNUT ST, Ogden, Iowa",,,,,-94.0220161,42.0387761,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.52,poor_siding,36.95,good_gutter,57.18,FALSE,0,G_OG_426 E WALNUT ST_
331 SE 2ND ST,Ogden,Iowa,"331 SE 2ND ST, Ogden, Iowa",,,,,-94.0263442,42.0352071,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.62,poor_siding,37.62,poor/no_gutter,60.63,FALSE,0,G_OG_331 SE 2ND ST_
325 S 1ST ST,Ogden,Iowa,"325 S 1ST ST, Ogden, Iowa",,,,,-94.0277006,42.0355072,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,39.98,chipped_paint,36.07,poor/no_gutter,66.82,FALSE,0,G_OG_325 S 1ST ST_
225 SE 4TH ST,Ogden,Iowa,"225 SE 4TH ST, Ogden, Iowa",,,,,-94.0227541,42.0374566,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
613 E OAK ST,Ogden,Iowa,"613 E OAK ST, Ogden, Iowa",,,,,-94.019563,42.03668,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.41,poor_siding,36.28,good_gutter,61.51,FALSE,0,G_OG_613 E OAK ST_
608 E OAK ST,Ogden,Iowa,"608 E OAK ST, Ogden, Iowa",,,,,-94.0194633,42.0361622,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
531 E OAK ST,Ogden,Iowa,"531 E OAK ST, Ogden, Iowa",,,,,-94.0200417,42.0368178,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.62,poor_siding,38.55,poor/no_gutter,62.5,FALSE,0,G_OG_531 E OAK ST_
601 E DIVISION ST,Ogden,Iowa,"601 E DIVISION ST, Ogden, Iowa",,,,,-94.0198821,42.0357421,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.79,poor_siding,38.14,poor/no_gutter,55.13,FALSE,0,G_OG_601 E DIVISION ST_
207 E DIVISION ST,Ogden,Iowa,"207 E DIVISION ST, Ogden, Iowa",,,,,-94.0261448,42.0348665,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
201 E DIVISION ST,Ogden,Iowa,"201 E DIVISION ST, Ogden, Iowa",,,,,-94.0263841,42.0348581,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
431 PETERSON DR,Ogden,Iowa,"431 PETERSON DR, Ogden, Iowa",,,,,-94.0217768,42.0380121,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.27,poor_siding,36.35,good_gutter,71.15,FALSE,0,G_OG_431 PETERSON DR_
519 E OAK ST,Ogden,Iowa,"519 E OAK ST, Ogden, Iowa",,,,,-94.0205004,42.0366666,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.76,poor_siding,37.17,good_gutter,53.5,FALSE,0,G_OG_519 E OAK ST_
620 E WALNUT ST,Ogden,Iowa,"620 E WALNUT ST, Ogden, Iowa",,,,,-94.01926,42.0386499,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.41,poor_siding,36.92,good_gutter,70.28,FALSE,0,G_OG_620 E WALNUT ST_
413 E WALNUT ST,Ogden,Iowa,"413 E WALNUT ST, Ogden, Iowa",,,,,-94.0230532,42.0393576,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.37,poor_siding,37.02,good_gutter,68.61,FALSE,0,G_OG_413 E WALNUT ST_
337 S 1ST ST,Ogden,Iowa,"337 S 1ST ST, Ogden, Iowa",,,,,-94.0277006,42.0352755,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.77,poor_siding,37.37,poor/no_gutter,65.72,FALSE,0,G_OG_337 S 1ST ST_
425 PETERSON DR,Ogden,Iowa,"425 PETERSON DR, Ogden, Iowa",,,,,-94.0221158,42.0380582,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
532 E WALNUT ST,Ogden,Iowa,"532 E WALNUT ST, Ogden, Iowa",,,,,-94.020281,42.038856,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.11,poor_siding,36.48,good_gutter,70.89,FALSE,0,G_OG_532 E WALNUT ST_
401 SE 4TH ST,Ogden,Iowa,"401 SE 4TH ST, Ogden, Iowa",,,,,-94.0227939,42.0344431,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.09,poor_siding,39.45,poor/no_gutter,66.65,FALSE,0,G_OG_401 SE 4TH ST_
526 E WALNUT ST,Ogden,Iowa,"526 E WALNUT ST, Ogden, Iowa",,,,,-94.0205025,42.0389001,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.45,poor_siding,36.77,good_gutter,69.87,FALSE,0,G_OG_526 E WALNUT ST_
402 E WALNUT ST,Ogden,Iowa,"402 E WALNUT ST, Ogden, Iowa",,,,,-94.0227552,42.0387645,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.72,poor_siding,39.01,good_gutter,63.87,FALSE,0,G_OG_402 E WALNUT ST_
326 SE 4TH ST,Ogden,Iowa,"326 SE 4TH ST, Ogden, Iowa",,,,,-94.0233125,42.0355449,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.9,chipped_paint,35.68,good_gutter,67.64,FALSE,0,G_OG_326 SE 4TH ST_
308 SE 4TH ST,Ogden,Iowa,"308 SE 4TH ST, Ogden, Iowa",,,,,-94.0233723,42.035871,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.63,poor_siding,37.51,poor/no_gutter,51.16,FALSE,0,G_OG_308 SE 4TH ST_
307 E DIVISION ST,Ogden,Iowa,"307 E DIVISION ST, Ogden, Iowa",,,,,-94.0247009,42.035011,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.44,poor_siding,36.47,good_gutter,58.89,FALSE,0,G_OG_307 E DIVISION ST_
325 E DIVISION ST,Ogden,Iowa,"325 E DIVISION ST, Ogden, Iowa",,,,,-94.0239508,42.0348661,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.61,poor_siding,36.2,good_gutter,68.81,FALSE,0,G_OG_325 E DIVISION ST_
332 SE 4TH ST,Ogden,Iowa,"332 SE 4TH ST, Ogden, Iowa",,,,,-94.0233723,42.0353304,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.86,poor_siding,38.4,poor/no_gutter,56.49,FALSE,0,G_OG_332 SE 4TH ST_
350 SE 4TH ST,Ogden,Iowa,"350 SE 4TH ST, Ogden, Iowa",,,,,-94.0234521,42.0350187,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.35,poor_siding,38.11,good_gutter,51.71,FALSE,0,G_OG_350 SE 4TH ST_
226 SE 4TH ST,Ogden,Iowa,"226 SE 4TH ST, Ogden, Iowa",,,,,-94.0233723,42.0373385,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.47,poor_siding,36.5,good_gutter,65.52,FALSE,0,G_OG_226 SE 4TH ST_
313 E DIVISION ST,Ogden,Iowa,"313 E DIVISION ST, Ogden, Iowa",,,,,-94.0244693,42.0348865,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
302 SE 4TH ST,Ogden,Iowa,"302 SE 4TH ST, Ogden, Iowa",,,,,-94.0233524,42.0361614,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,37.9,poor_siding,36.13,good_gutter,70.79,FALSE,0,G_OG_302 SE 4TH ST_
114 E VETERANS DR,Ogden,Iowa,"114 E VETERANS DR, Ogden, Iowa",,,,,-94.0272618,42.0317765,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
402 SE 4TH ST,Ogden,Iowa,"402 SE 4TH ST, Ogden, Iowa",,,,,-94.0232926,42.0344064,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.32,poor_siding,39.06,good_gutter,57.58,FALSE,0,G_OG_402 SE 4TH ST_
320 E DIVISION ST,Ogden,Iowa,"320 E DIVISION ST, Ogden, Iowa",,,,,-94.0237513,42.0344096,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.46,poor_siding,40.18,good_gutter,56.44,FALSE,0,G_OG_320 E DIVISION ST_
407 SE 4TH ST,Ogden,Iowa,"407 SE 4TH ST, Ogden, Iowa",,,,,-94.0228139,42.0342686,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.94,poor_siding,41.25,poor/no_gutter,69.07,FALSE,0,G_OG_407 SE 4TH ST_
119 SE 4TH ST,Ogden,Iowa,"119 SE 4TH ST, Ogden, Iowa",,,,,-94.0228338,42.0384579,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.19,poor_siding,39.9,poor/no_gutter,70.11,FALSE,0,G_OG_119 SE 4TH ST_
413 SE 4TH ST,Ogden,Iowa,"413 SE 4TH ST, Ogden, Iowa",,,,,-94.0227939,42.0340183,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
302 E DIVISION ST,Ogden,Iowa,"302 E DIVISION ST, Ogden, Iowa",,,,,-94.0245092,42.0343831,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.66,poor_siding,37.87,good_gutter,50.91,FALSE,0,G_OG_302 E DIVISION ST_
220 E MULBERRY ST,Ogden,Iowa,"220 E MULBERRY ST, Ogden, Iowa",,,,,-94.0255065,42.038094,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.55,poor_siding,38.86,poor/no_gutter,60.41,FALSE,0,G_OG_220 E MULBERRY ST_
625 E WALNUT ST,Ogden,Iowa,"625 E WALNUT ST, Ogden, Iowa",,,,,-94.018865,42.0396199,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,39.49,chipped_paint,35.95,good_gutter,69.81,FALSE,0,G_OG_625 E WALNUT ST_
432 E WALNUT ST,Ogden,Iowa,"432 E WALNUT ST, Ogden, Iowa",,,,,-94.0217507,42.0388869,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.75,poor_siding,37.7,good_gutter,70.01,FALSE,0,G_OG_432 E WALNUT ST_
301 E DIVISION ST,Ogden,Iowa,"301 E DIVISION ST, Ogden, Iowa",,,,,-94.0250677,42.0348656,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.66,poor_siding,36.06,good_gutter,57.27,FALSE,0,G_OG_301 E DIVISION ST_
431 E WALNUT ST,Ogden,Iowa,"431 E WALNUT ST, Ogden, Iowa",,,,,-94.0223988,42.0392431,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.28,poor_siding,35.93,good_gutter,68.68,FALSE,0,G_OG_431 E WALNUT ST_
326 E MULBERRY ST,Ogden,Iowa,"326 E MULBERRY ST, Ogden, Iowa",,,,,-94.0239109,42.0380726,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.09,poor_siding,37.86,good_gutter,65.59,FALSE,0,G_OG_326 E MULBERRY ST_
320 E MULBERRY ST,Ogden,Iowa,"320 E MULBERRY ST, Ogden, Iowa",,,,,-94.0241502,42.0380643,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.16,poor_siding,37.27,good_gutter,57.3,FALSE,0,G_OG_320 E MULBERRY ST_
308 E MULBERRY ST,Ogden,Iowa,"308 E MULBERRY ST, Ogden, Iowa",,,,,-94.0247286,42.0380633,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
244 SE 4TH ST,Ogden,Iowa,"244 SE 4TH ST, Ogden, Iowa",,,,,-94.0234322,42.036622,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.35,poor_siding,37.6,good_gutter,61.28,FALSE,0,G_OG_244 SE 4TH ST_
432 SE 2ND ST,Ogden,Iowa,"432 SE 2ND ST, Ogden, Iowa",,,,,-94.0269426,42.0335642,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
