address,city,state,source,city_id,image_name,image_url,lon,lat,date,sq_ft,year_built,assessed_value
518 3RD ST SE,Independence,Iowa,V,D,V_D_518_3RD_ST_SE,,-91.8881376,42.4667408,,,,
912 3RD ST SW,Independence,Iowa,V,D,V_D_912_3RD_ST_SW,,-91.9048293,42.4670983,,,,
906 3RD ST SW,Independence,Iowa,V,D,V_D_906_3RD_ST_SW,,-91.9043904,42.4670864,,,,
211 9TH AVE SW,Independence,Iowa,V,D,V_D_211_9TH_AVE_SW,,-91.9041138,42.4672732,,,,
218 9TH AVE SE,Independence,Iowa,V,D,V_D_218_9TH_AVE_SE,,-91.8832553,42.4668976,,,,
212 9TH AVE SW,Independence,Iowa,V,D,V_D_212_9TH_AVE_SW,,-91.9036463,42.467233,,,,
812 3RD ST SW,Independence,Iowa,V,D,V_D_812_3RD_ST_SW,,-91.9034174,42.4671217,,,,
210 6TH AVE SW,Independence,Iowa,V,D,V_D_210_6TH_AVE_SW,,-91.8999069,42.4672181,,,,
708 3RD ST SE,Independence,Iowa,V,D,V_D_708_3RD_ST_SE,,-91.8857536,42.4667991,,,,
208 7TH AVE SE,Independence,Iowa,V,D,V_D_208_7TH_AVE_SE,,-91.886135,42.4669846,,,,
209 8TH AVE SW,Independence,Iowa,V,D,V_D_209_8TH_AVE_SW,,-91.9029213,42.4673217,,,,
209 5TH AVE SW,Independence,Iowa,V,D,V_D_209_5TH_AVE_SW,,-91.8992583,42.4672288,,,,
710 3RD ST SE,Independence,Iowa,V,D,V_D_710_3RD_ST_SE,,-91.8855248,42.4667645,,,,
800 3RD ST SE,Independence,Iowa,V,D,V_D_800_3RD_ST_SE,,-91.8852387,42.4668651,,,,
212 8TH AVE SW,Independence,Iowa,V,D,V_D_212_8TH_AVE_SW,,-91.9023871,42.4671004,,,,
804 3RD ST SE,Independence,Iowa,V,D,V_D_804_3RD_ST_SE,,-91.8849145,42.4668512,,,,
408 3RD ST SW,Independence,Iowa,V,D,V_D_408_3RD_ST_SW,,-91.8982281,42.4670157,,,,
706 3RD ST SW,Independence,Iowa,V,D,V_D_706_3RD_ST_SW,,-91.901624,42.467113,,,,
215 4TH AVE SW,Independence,Iowa,V,D,V_D_215_4TH_AVE_SW,,-91.8979801,42.467039,,,,
207 7TH AVE SW,Independence,Iowa,V,D,V_D_207_7TH_AVE_SW,,-91.9014332,42.4671929,,,,
210 7TH AVE SW,Independence,Iowa,V,D,V_D_210_7TH_AVE_SW,,-91.9010325,42.4672187,,,,
209 6TH AVE SW,Independence,Iowa,V,D,V_D_209_6TH_AVE_SW,,-91.9004793,42.4672854,,,,
215 3RD AVE SW,Independence,Iowa,V,D,V_D_215_3RD_AVE_SW,,-91.8968546,42.4671151,,,,
209 7TH AVE SE,Independence,Iowa,V,D,V_D_209_7TH_AVE_SE,,-91.8866309,42.4670915,,,,
214 3RD AVE SW,Independence,Iowa,V,D,V_D_214_3RD_AVE_SW,,-91.896063,42.4672912,,,,
215 2ND AVE SW,Independence,Iowa,V,D,V_D_215_2ND_AVE_SW,,-91.895691,42.4670768,,,,
208 6TH AVE SE,Independence,Iowa,V,D,V_D_208_6TH_AVE_SE,,-91.8875845,42.4671142,,,,
208 5TH AVE SE,Independence,Iowa,V,D,V_D_208_5TH_AVE_SE,,-91.8891103,42.4671275,,,,
209 2ND AVE SW,Independence,Iowa,V,D,V_D_209_2ND_AVE_SW,,-91.8956338,42.4672886,,,,
207 3RD AVE SE,Independence,Iowa,V,D,V_D_207_3RD_AVE_SE,,-91.8920477,42.4672326,,,,
206 4TH AVE SW,Independence,Iowa,V,D,V_D_206_4TH_AVE_SW,,-91.8974651,42.4673351,,,,
615 6TH AVE SW,Independence,Iowa,V,D,V_D_615_6TH_AVE_SW,,-91.9003267,42.4636828,,,,
512 7TH ST SW,Independence,Iowa,V,D,V_D_512_7TH_ST_SW,,-91.8998688,42.4636904,,,,
615 5TH AVE SW,Independence,Iowa,V,D,V_D_615_5TH_AVE_SW,,-91.8992202,42.4637395,,,,
404 7TH ST SW,Independence,Iowa,V,D,V_D_404_7TH_ST_SW,,-91.8980565,42.4637395,,,,
517 2ND AVE SE,Independence,Iowa,V,D,V_D_517_2ND_AVE_SE,,-91.893421,42.4636817,,,,
514 7TH AVE SE,Independence,Iowa,V,D,V_D_514_7TH_AVE_SE,,-91.8857536,42.4635392,,,,
612 3RD AVE SW,Independence,Iowa,V,D,V_D_612_3RD_AVE_SW,,-91.8960534,42.463715,,,,
211 6TH AVE SE,Independence,Iowa,V,D,V_D_211_6TH_AVE_SE,,-91.8881185,42.4671438,,,,
207 8TH AVE SW,Independence,Iowa,V,D,V_D_207_8TH_AVE_SW,,-91.9029595,42.4674361,,,,
204 6TH AVE SE,Independence,Iowa,V,D,V_D_204_6TH_AVE_SE,,-91.8876608,42.4672664,,,,
206 8TH AVE SW,Independence,Iowa,V,D,V_D_206_8TH_AVE_SW,,-91.9021009,42.4674311,,,,
214 9TH AVE SE,Independence,Iowa,V,D,V_D_214_9TH_AVE_SE,,-91.883155,42.467158,,,,
206 7TH AVE SE,Independence,Iowa,V,D,V_D_206_7TH_AVE_SE,,-91.8861541,42.4672336,,,,
207 3RD AVE SW,Independence,Iowa,V,D,V_D_207_3RD_AVE_SW,,-91.8968546,42.4674219,,,,
300 7TH AVE SE,Independence,Iowa,V,D,V_D_300_7TH_AVE_SE,,-91.8857918,42.4663383,,,,
909 2ND ST SW,Independence,Iowa,V,D,V_D_909_2ND_ST_SW,,-91.9046957,42.4674649,,,,
205 2ND ST SE,Independence,Iowa,V,D,V_D_205_2ND_ST_SE,,-91.8928869,42.4672572,,,,
209 2ND ST SE,Independence,Iowa,V,D,V_D_209_2ND_ST_SE,,-91.8927153,42.4674326,,,,
215 2ND ST SE,Independence,Iowa,V,D,V_D_215_2ND_ST_SE,,-91.8923147,42.46742,,,,
201 3RD AVE SE,Independence,Iowa,V,D,V_D_201_3RD_AVE_SE,,-91.8920858,42.4674238,,,,
209 9TH AVE SE,Independence,Iowa,V,D,V_D_209_9TH_AVE_SE,,-91.8837321,42.4673308,,,,
203 9TH AVE SW,Independence,Iowa,V,D,V_D_203_9TH_AVE_SW,,-91.9041615,42.4676271,,,,
301 2ND ST SE,Independence,Iowa,V,D,V_D_301_2ND_ST_SE,,-91.8914945,42.4672993,,,,
313 2ND ST SE,Independence,Iowa,V,D,V_D_313_2ND_ST_SE,,-91.8906171,42.4672754,,,,
815 2ND ST SW,Independence,Iowa,V,D,V_D_815_2ND_ST_SW,,-91.9036463,42.4676165,,,,
811 2ND ST SW,Independence,Iowa,V,D,V_D_811_2ND_ST_SW,,-91.9034174,42.4676203,,,,
202 6TH AVE SW,Independence,Iowa,V,D,V_D_202_6TH_AVE_SW,,-91.8998292,42.4674846,,,,
201 8TH AVE SW,Independence,Iowa,V,D,V_D_201_8TH_AVE_SW,,-91.9030167,42.4676461,,,,
501 2ND ST SW,Independence,Iowa,V,D,V_D_501_2ND_ST_SW,,-91.8992583,42.4674973,,,,
202 5TH AVE SE,Independence,Iowa,V,D,V_D_202_5TH_AVE_SE,,-91.8891907,42.4674395,,,,
511 2ND ST SE,Independence,Iowa,V,D,V_D_511_2ND_ST_SE,,-91.8884619,42.4674066,,,,
201 6TH AVE SE,Independence,Iowa,V,D,V_D_201_6TH_AVE_SE,,-91.8881948,42.4674494,,,,
403 2ND ST SW,Independence,Iowa,V,D,V_D_403_2ND_ST_SW,,-91.8981328,42.4674967,,,,
707 2ND ST SW,Independence,Iowa,V,D,V_D_707_2ND_ST_SW,,-91.9016621,42.467611,,,,
203 7TH AVE SW,Independence,Iowa,V,D,V_D_203_7TH_AVE_SW,,-91.9014332,42.4675764,,,,
200 6TH AVE SE,Independence,Iowa,V,D,V_D_200_6TH_AVE_SE,,-91.8876036,42.4674399,,,,
607 2ND ST SE,Independence,Iowa,V,D,V_D_607_2ND_ST_SE,,-91.8873747,42.4674437,,,,
313 2ND ST SW,Independence,Iowa,V,D,V_D_313_2ND_ST_SW,,-91.8974269,42.4675659,,,,
305 2ND ST SW,Independence,Iowa,V,D,V_D_305_2ND_ST_SW,,-91.8970645,42.467591,,,,
611 2ND ST SE,Independence,Iowa,V,D,V_D_611_2ND_ST_SE,,-91.8871649,42.4674279,,,,
201 3RD AVE SW,Independence,Iowa,V,D,V_D_201_3RD_AVE_SW,,-91.8968356,42.4675948,,,,
615 2ND ST SE,Independence,Iowa,V,D,V_D_615_2ND_ST_SE,,-91.8868598,42.4674329,,,,
617 2ND ST SE,Independence,Iowa,V,D,V_D_617_2ND_ST_SE,,-91.8866881,42.4673782,,,,
215 2ND ST SW,Independence,Iowa,V,D,V_D_215_2ND_ST_SW,,-91.8962251,42.4675282,,,,
209 2ND ST SW,Independence,Iowa,V,D,V_D_209_2ND_ST_SW,,-91.8959771,42.4675514,,,,
206 2ND AVE SW,Independence,Iowa,V,D,V_D_206_2ND_AVE_SW,,-91.894432,42.4672126,,,,
200 7TH AVE SE,Independence,Iowa,V,D,V_D_200_7TH_AVE_SE,,-91.886135,42.4674832,,,,
203 2ND AVE SW,Independence,Iowa,V,D,V_D_203_2ND_AVE_SW,,-91.895691,42.4674603,,,,
707 2ND ST SE,Independence,Iowa,V,D,V_D_707_2ND_ST_SE,,-91.885868,42.4674492,,,,
713 2ND ST SE,Independence,Iowa,V,D,V_D_713_2ND_ST_SE,,-91.8854866,42.4674938,,,,
717 2ND ST SE,Independence,Iowa,V,D,V_D_717_2ND_ST_SE,,-91.8851624,42.46748,,,,
721 2ND ST SE,Independence,Iowa,V,D,V_D_721_2ND_ST_SE,,-91.8849094,42.4675693,,,,
115 4TH AVE SW,Independence,Iowa,V,D,V_D_115_4TH_AVE_SW,,-91.8980565,42.4679582,,,,
112 8TH AVE SW,Independence,Iowa,V,D,V_D_112_8TH_AVE_SW,,-91.9024253,42.4679435,,,,
113 6TH AVE SW,Independence,Iowa,V,D,V_D_113_6TH_AVE_SW,,-91.9004984,42.4679178,,,,
131 3RD AVE SE,Independence,Iowa,V,D,V_D_131_3RD_AVE_SE,,-91.8920477,42.4678846,,,,
115 5TH AVE SW,Independence,Iowa,V,D,V_D_115_5TH_AVE_SW,,-91.8992774,42.467938,,,,
502 2ND ST SE,Independence,Iowa,V,D,V_D_502_2ND_ST_SE,,-91.88909,42.467795,,,,
228 2ND ST SE,Independence,Iowa,V,D,V_D_228_2ND_ST_SE,,-91.8922336,42.4678325,,,,
214 2ND ST SE,Independence,Iowa,V,D,V_D_214_2ND_ST_SE,,-91.8921621,42.467806,,,,
109 6TH AVE SW,Independence,Iowa,V,D,V_D_109_6TH_AVE_SW,,-91.9005174,42.4681284,,,,
412 2ND ST SW,Independence,Iowa,V,D,V_D_412_2ND_ST_SW,,-91.8986669,42.4679481,,,,
800 2ND ST SE,Independence,Iowa,V,D,V_D_800_2ND_ST_SE,,-91.8846555,42.4676729,,,,
121 5TH AVE SE,Independence,Iowa,V,D,V_D_121_5TH_AVE_SE,,-91.8896444,42.4678091,,,,
214 2ND ST SW,Independence,Iowa,V,D,V_D_214_2ND_ST_SW,,-91.8963205,42.4679676,,,,
124/126 4TH AVE SE,Independence,Iowa,V,D,V_D_124/126_4TH_AVE_SE,,-91.8900767,42.4679,,,,
912 2ND ST SW,Independence,Iowa,V,D,V_D_912_2ND_ST_SW,,-91.904772,42.4680005,,,,
210 2ND ST SE,Independence,Iowa,V,D,V_D_210_2ND_ST_SE,,-91.8929251,42.4678318,,,,
111 9TH AVE SW,Independence,Iowa,V,D,V_D_111_9TH_AVE_SW,,-91.9041805,42.4680295,,,,
108 8TH AVE SW,Independence,Iowa,V,D,V_D_108_8TH_AVE_SW,,-91.9024253,42.4681352,,,,
125 3RD AVE SE,Independence,Iowa,V,D,V_D_125_3RD_AVE_SE,,-91.8921049,42.4679795,,,,
814 2ND ST SW,Independence,Iowa,V,D,V_D_814_2ND_ST_SW,,-91.9037036,42.4680182,,,,
600 2ND ST SE,Independence,Iowa,V,D,V_D_600_2ND_ST_SE,,-91.8876799,42.4678222,,,,
124 3RD AVE SE,Independence,Iowa,V,D,V_D_124_3RD_AVE_SE,,-91.8912656,42.4679166,,,,
306 2ND ST SE,Independence,Iowa,V,D,V_D_306_2ND_ST_SE,,-91.891094,42.4678236,,,,
119 6TH AVE SE,Independence,Iowa,V,D,V_D_119_6TH_AVE_SE,,-91.8881376,42.4678146,,,,
111 8TH AVE SW,Independence,Iowa,V,D,V_D_111_8TH_AVE_SW,,-91.9029595,42.4680114,,,,
118 7TH AVE SE,Independence,Iowa,V,D,V_D_118_7TH_AVE_SE,,-91.8860969,42.4679057,,,,
124 2ND AVE SW,Independence,Iowa,V,D,V_D_124_2ND_AVE_SW,,-91.8948517,42.468011,,,,
514 2ND ST SW,Independence,Iowa,V,D,V_D_514_2ND_ST_SW,,-91.8999451,42.4679462,,,,
510 2ND ST SW,Independence,Iowa,V,D,V_D_510_2ND_ST_SW,,-91.8997543,42.4679493,,,,
117 7TH AVE SE,Independence,Iowa,V,D,V_D_117_7TH_AVE_SE,,-91.8866881,42.4678384,,,,
314 2ND ST SW,Independence,Iowa,V,D,V_D_314_2ND_ST_SW,,-91.8975223,42.4680437,,,,
108 5TH AVE SW,Independence,Iowa,V,D,V_D_108_5TH_AVE_SW,,-91.898686,42.4681587,,,,
206 2ND ST SE,Independence,Iowa,V,D,V_D_206_2ND_ST_SE,,-91.8930777,42.4678677,,,,
710 2ND ST SW,Independence,Iowa,V,D,V_D_710_2ND_ST_SW,,-91.9019292,42.4679134,,,,
410 2ND ST SW,Independence,Iowa,V,D,V_D_410_2ND_ST_SW,,-91.8983617,42.4680298,,,,
708 2ND ST SW,Independence,Iowa,V,D,V_D_708_2ND_ST_SW,,-91.9017003,42.4679555,,,,
109 4TH AVE SW,Independence,Iowa,V,D,V_D_109_4TH_AVE_SW,,-91.8980456,42.4681558,,,,
308 2ND ST SW,Independence,Iowa,V,D,V_D_308_2ND_ST_SW,,-91.8972362,42.4679909,,,,
304 2ND ST SW,Independence,Iowa,V,D,V_D_304_2ND_ST_SW,,-91.8970645,42.4679745,,,,
504 6TH AVE SW,Independence,Iowa,V,D,V_D_504_6TH_AVE_SW,,-91.8998688,42.464956,,,,
509 3RD AVE SW,Independence,Iowa,V,D,V_D_509_3RD_AVE_SW,,-91.8967402,42.464931,,,,
408 3RD AVE SE,Independence,Iowa,V,D,V_D_408_3RD_AVE_SE,,-91.8914182,42.464846,,,,
308 5TH ST SE,Independence,Iowa,V,D,V_D_308_5TH_ST_SE,,-91.8911321,42.4646782,,,,
310 5TH ST SE,Independence,Iowa,V,D,V_D_310_5TH_ST_SE,,-91.8907316,42.4647039,,,,
121 1ST ST E,Independence,Iowa,V,D,V_D_121_1ST_ST_E,,-91.8931532,42.4685186,,,,
203 1ST ST E,Independence,Iowa,V,D,V_D_203_1ST_ST_E,,-91.8930783,42.4684814,,,,
302 2ND ST SW,Independence,Iowa,V,D,V_D_302_2ND_ST_SW,,-91.8967783,42.4679984,,,,
117 3RD AVE SE,Independence,Iowa,V,D,V_D_117_3RD_AVE_SE,,-91.892039,42.468105,,,,
110 3RD AVE SW,Independence,Iowa,V,D,V_D_110_3RD_AVE_SW,,-91.8963014,42.4681405,,,,
208 2ND ST SW,Independence,Iowa,V,D,V_D_208_2ND_ST_SW,,-91.8960534,42.467972,,,,
118 4TH AVE SE,Independence,Iowa,V,D,V_D_118_4TH_AVE_SE,,-91.8899495,42.4680725,,,,
115 5TH AVE SE,Independence,Iowa,V,D,V_D_115_5TH_AVE_SE,,-91.8896444,42.4680392,,,,
112 5TH AVE SE,Independence,Iowa,V,D,V_D_112_5TH_AVE_SE,,-91.8891485,42.4679706,,,,
506 2ND ST SE,Independence,Iowa,V,D,V_D_506_2ND_ST_SE,,-91.888767,42.4678235,,,,
115 6TH AVE SE,Independence,Iowa,V,D,V_D_115_6TH_AVE_SE,,-91.8881948,42.4681013,,,,
112 6TH AVE SE,Independence,Iowa,V,D,V_D_112_6TH_AVE_SE,,-91.8876608,42.4680717,,,,
608 2ND ST SE,Independence,Iowa,V,D,V_D_608_2ND_ST_SE,,-91.8873747,42.4678272,,,,
112 2ND AVE SW,Independence,Iowa,V,D,V_D_112_2ND_AVE_SW,,-91.8950233,42.4681424,,,,
612 2ND ST SE,Independence,Iowa,V,D,V_D_612_2ND_ST_SE,,-91.8869361,42.4678535,,,,
113 7TH AVE SE,Independence,Iowa,V,D,V_D_113_7TH_AVE_SE,,-91.8866309,42.468127,,,,
105 5TH AVE SW,Independence,Iowa,V,D,V_D_105_5TH_AVE_SW,,-91.8992965,42.468302,,,,
112 7TH AVE SE,Independence,Iowa,V,D,V_D_112_7TH_AVE_SE,,-91.8859253,42.468081,,,,
106 5TH AVE SW,Independence,Iowa,V,D,V_D_106_5TH_AVE_SW,,-91.8987432,42.4683303,,,,
507 2ND ST SW,Independence,Iowa,V,D,V_D_507_2ND_ST_SW,,-91.8995063,42.4675507,,,,
714 2ND ST SE,Independence,Iowa,V,D,V_D_714_2ND_ST_SE,,-91.8854485,42.4678779,,,,
104 4TH AVE SW,Independence,Iowa,V,D,V_D_104_4TH_AVE_SW,,-91.8974651,42.4682939,,,,
915 1ST ST W,Independence,Iowa,V,D,V_D_915_1ST_ST_W,,-91.9049056,42.4684393,,,,
107 4TH AVE SW,Independence,Iowa,V,D,V_D_107_4TH_AVE_SW,,-91.8980755,42.4682838,,,,
110 3RD AVE SE,Independence,Iowa,V,D,V_D_110_3RD_AVE_SE,,-91.8915899,42.4682756,,,,
913 1ST ST W,Independence,Iowa,V,D,V_D_913_1ST_ST_W,,-91.9045621,42.468445,,,,
103 9TH AVE SW,Independence,Iowa,V,D,V_D_103_9TH_AVE_SW,,-91.9040697,42.4658291,,,,
813 1ST W,Independence,Iowa,V,D,V_D_813_1ST_W,,-91.9036082,42.4684225,,,,
809 1ST ST W,Independence,Iowa,V,D,V_D_809_1ST_ST_W,,-91.9033983,42.4682534,,,,
807 1ST ST W,Independence,Iowa,V,D,V_D_807_1ST_ST_W,,-91.903037,42.4683629,,,,
719 1ST ST W,Independence,Iowa,V,D,V_D_719_1ST_ST_W,,-91.902302,42.468349,,,,
709 1ST ST WEST,Independence,Iowa,V,D,V_D_709_1ST_ST_WEST,,-91.9018529,42.4684899,,,,
509 1ST ST E,Independence,Iowa,V,D,V_D_509_1ST_ST_E,,-91.888793,42.468356,,,,
415 1ST ST E,Independence,Iowa,V,D,V_D_415_1ST_ST_E,,-91.8898351,42.4684195,,,,
106 6TH AVE SE,Independence,Iowa,V,D,V_D_106_6TH_AVE_SE,,-91.8876799,42.4682824,,,,
601 1ST ST W,Independence,Iowa,V,D,V_D_601_1ST_ST_W,,-91.900422,42.468456,,,,
515 1ST ST W,Independence,Iowa,V,D,V_D_515_1ST_ST_W,,-91.9000405,42.4684623,,,,
511 1ST ST W,Independence,Iowa,V,D,V_D_511_1ST_ST_W,,-91.8997925,42.4684472,,,,
103 5TH AVE SW,Independence,Iowa,V,D,V_D_103_5TH_AVE_SW,,-91.8993537,42.4684736,,,,
313 1ST ST WEST,Independence,Iowa,V,D,V_D_313_1ST_ST_WEST,,-91.8975032,42.468485,,,,
309 1ST ST W,Independence,Iowa,V,D,V_D_309_1ST_ST_W,,-91.8972362,42.4684127,,,,
305 1ST ST W,Independence,Iowa,V,D,V_D_305_1ST_ST_W,,-91.8968356,42.4684385,,,,
106 7TH AVE SE,Independence,Iowa,V,D,V_D_106_7TH_AVE_SE,,-91.8860588,42.4682898,,,,
223 1ST ST W,Independence,Iowa,V,D,V_D_223_1ST_ST_W,,-91.8963587,42.4684655,,,,
221 1ST ST W,Independence,Iowa,V,D,V_D_221_1ST_ST_W,,-91.8963157,42.4684209,,,,
211 4TH ST SE,Independence,Iowa,V,D,V_D_211_4TH_ST_SE,,-91.8923529,42.4651567,,,,
219 1ST ST WEST,Independence,Iowa,V,D,V_D_219_1ST_ST_WEST,,-91.896206,42.4685064,,,,
215 1ST ST W,Independence,Iowa,V,D,V_D_215_1ST_ST_W,,-91.8960153,42.4684712,,,,
101 1ST ST W,Independence,Iowa,V,D,V_D_101_1ST_ST_W,,-91.8949732,42.4687056,,,,
105 1ST ST E,Independence,Iowa,V,D,V_D_105_1ST_ST_E,,-91.8937839,42.4684884,,,,
107 1ST ST E,Independence,Iowa,V,D,V_D_107_1ST_ST_E,,-91.8936645,42.4685689,,,,
111 1ST ST E,Independence,Iowa,V,D,V_D_111_1ST_ST_E,,-91.8935358,42.4685122,,,,
113 1ST ST E,Independence,Iowa,V,D,V_D_113_1ST_ST_E,,-91.8934583,42.4685133,,,,
115 1ST ST E,Independence,Iowa,V,D,V_D_115_1ST_ST_E,,-91.8933828,42.4685146,,,,
117 1ST ST E,Independence,Iowa,V,D,V_D_117_1ST_ST_E,,-91.893311,42.4686036,,,,
119 1ST ST E,Independence,Iowa,V,D,V_D_119_1ST_ST_E,,-91.8932299,42.4685173,,,,
121 1ST ST E,Independence,Iowa,V,D,V_D_121_1ST_ST_E,,-91.8931532,42.4685186,,,,
201 1ST ST E,Independence,Iowa,V,D,V_D_201_1ST_ST_E,,-91.8930648,42.4686146,,,,
203 1ST ST E,Independence,Iowa,V,D,V_D_203_1ST_ST_E,,-91.8930783,42.4684814,,,,
205 1ST ST E,Independence,Iowa,V,D,V_D_205_1ST_ST_E,,-91.892942,42.468417,,,,
209 1ST ST E,Independence,Iowa,V,D,V_D_209_1ST_ST_E,,-91.8928866,42.4684845,,,,
211 1ST ST E,Independence,Iowa,V,D,V_D_211_1ST_ST_E,,-91.8928106,42.4684857,,,,
213 1ST ST E,Independence,Iowa,V,D,V_D_213_1ST_ST_E,,-91.8926399,42.4685086,,,,
217 1ST ST E,Independence,Iowa,V,D,V_D_217_1ST_ST_E,,-91.8924908,42.4685113,,,,
217 1ST ST E,Independence,Iowa,V,D,V_D_217_1ST_ST_E,,-91.8924908,42.4685113,,,,
221 1ST ST E,Independence,Iowa,V,D,V_D_221_1ST_ST_E,,-91.8923529,42.4684932,,,,
231 1ST ST E,Independence,Iowa,V,D,V_D_231_1ST_ST_E,,-91.8921049,42.4684397,,,,
301 1ST ST E,Independence,Iowa,V,D,V_D_301_1ST_ST_E,,-91.891527,42.468451,,,,
311 1ST ST E,Independence,Iowa,V,D,V_D_311_1ST_ST_E,,-91.8912109,42.4686085,,,,
313 1ST ST E,Independence,Iowa,V,D,V_D_313_1ST_ST_E,,-91.8911893,42.4685315,,,,
315 1ST ST E,Independence,Iowa,V,D,V_D_315_1ST_ST_E,,-91.8910936,42.4685522,,,,
317 1ST ST E,Independence,Iowa,V,D,V_D_317_1ST_ST_E,,-91.8910393,42.4684862,,,,
323 1ST ST E,Independence,Iowa,V,D,V_D_323_1ST_ST_E,,-91.8908079,42.468461,,,,
331 1ST ST E,Independence,Iowa,V,D,V_D_331_1ST_ST_E,,-91.8905148,42.4685298,,,,
401 1ST ST E,Independence,Iowa,V,D,V_D_401_1ST_ST_E,,-91.890065,42.4685161,,,,
501 1ST ST E,Independence,Iowa,V,D,V_D_501_1ST_ST_E,,-91.8891081,42.4684089,,,,
513 1ST ST E,Independence,Iowa,V,D,V_D_513_1ST_ST_E,,-91.8886907,42.4685534,,,,
519 1ST ST EAST,Independence,Iowa,V,D,V_D_519_1ST_ST_EAST,,-91.8884809,42.4683843,,,,
109 6TH AVE SE,Independence,Iowa,V,D,V_D_109_6TH_AVE_SE,,-91.888177,42.46841,,,,
601 1ST ST E,Independence,Iowa,V,D,V_D_601_1ST_ST_E,,-91.8876036,42.468437,,,,
605/607 1ST ST E,Independence,Iowa,V,D,V_D_605/607_1ST_ST_E,,-91.887393,42.4685421,,,,
611 1ST ST E,Independence,Iowa,V,D,V_D_611_1ST_ST_E,,-91.8870696,42.4685225,,,,
613 1ST ST E,Independence,Iowa,V,D,V_D_613_1ST_ST_E,,-91.8869361,42.4685438,,,,
617 1ST ST E,Independence,Iowa,V,D,V_D_617_1ST_ST_E,,-91.8866691,42.4685482,,,,
701 1ST ST E,Independence,Iowa,V,D,V_D_701_1ST_ST_E,,-91.886135,42.468557,,,,
707 1ST ST E,Independence,Iowa,V,D,V_D_707_1ST_ST_E,,-91.885849,42.4685425,,,,
319 3RD AVE SE,Independence,Iowa,V,D,V_D_319_3RD_AVE_SE,,-91.8904966,42.458458,,,,
713 1ST ST E,Independence,Iowa,V,D,V_D_713_1ST_ST_E,,-91.8855248,42.4685286,,,,
 1ST ST E,Independence,Iowa,V,D,V_D_1ST_ST_E,,-91.8826663,42.4687935,,,,
801 1ST ST E,Independence,Iowa,V,D,V_D_801_1ST_ST_E,,-91.8850098,42.4685563,,,,
901 1ST ST E,Independence,Iowa,V,D,V_D_901_1ST_ST_E,,-91.8832553,42.4685083,,,,
210 9TH AVE SE,Independence,Iowa,V,D,V_D_210_9TH_AVE_SE,,-91.8823781,42.4675639,,,,
805 1ST ST E,Independence,Iowa,V,D,V_D_805_1ST_ST_E,,-91.884514,42.4681425,,,,
819 1ST ST E,Independence,Iowa,V,D,V_D_819_1ST_ST_E,,-91.8837321,42.468443,,,,
218 5TH AVE SE,Independence,Iowa,V,D,V_D_218_5TH_AVE_SE,,-91.8891485,42.4667434,,,,
710 3RD ST SW,Independence,Iowa,V,D,V_D_710_3RD_ST_SW,,-91.9019483,42.4671269,,,,
509 2ND ST SE,Independence,Iowa,V,D,V_D_509_2ND_ST_SE,,-91.8887289,42.4674023,,,,
200 8TH AVE SW,Independence,Iowa,V,D,V_D_200_8TH_AVE_SW,,-91.9023871,42.4676757,,,,
415 2ND ST SW,Independence,Iowa,V,D,V_D_415_2ND_ST_SW,,-91.8987432,42.4675633,,,,
201 9TH AVE SE,Independence,Iowa,V,D,V_D_201_9TH_AVE_SE,,-91.8846475,42.4672008,,,,
316 2ND ST SE,Independence,Iowa,V,D,V_D_316_2ND_ST_SE,,-91.890579,42.4677745,,,,
413 1ST ST W,Independence,Iowa,V,D,V_D_413_1ST_ST_W,,-91.898686,42.468481,,,,
401 1ST ST W,Independence,Iowa,V,D,V_D_401_1ST_ST_W,,-91.89819,42.4684737,,,,
111 7TH AVE SE,Independence,Iowa,V,D,V_D_111_7TH_AVE_SE,,-91.8866691,42.4682798,,,,
205 6TH AVE SW,Independence,Iowa,V,D,V_D_205_6TH_AVE_SW,,-91.9004984,42.4676877,,,,
200 7TH AVE SW,Independence,Iowa,V,D,V_D_200_7TH_AVE_SW,,-91.9009562,42.4676802,,,,
201/203 6TH AVE SW,Independence,Iowa,V,D,V_D_201/203_6TH_AVE_SW,,-91.900532,42.467713,,,,
404 7TH AVE SE,Independence,Iowa,V,D,V_D_404_7TH_AVE_SE,,-91.88564,42.464971,,,,
215 9TH AVE SE,Independence,Iowa,V,D,V_D_215_9TH_AVE_SE,,-91.8837321,42.467024,,,,
815 6TH AVE SW,Independence,Iowa,V,D,V_D_815_6TH_AVE_SW,,-91.9003648,42.4619179,,,,
406 2ND AVE SW,Independence,Iowa,V,D,V_D_406_2ND_AVE_SW,,-91.894555,42.4655119,,,,
607 3RD ST SE,Independence,Iowa,V,D,V_D_607_3RD_ST_SE,,-91.8872031,42.4663535,,,,
908 4TH ST SW,Independence,Iowa,V,D,V_D_908_4TH_ST_SW,,-91.9046003,42.4662201,,,,
 3RD ST SE,Independence,Iowa,V,D,V_D_3RD_ST_SE,,-91.885321,42.466593,,,,
812 3RD ST SE,Independence,Iowa,V,D,V_D_812_3RD_ST_SE,,-91.8843805,42.4667833,,,,
610 9TH AVE SW,Independence,Iowa,V,D,V_D_610_9TH_AVE_SW,,-91.9035318,42.4637449,,,,
201 2ND ST SE,Independence,Iowa,V,D,V_D_201_2ND_ST_SE,,-91.8932494,42.4674238,,,,
