Parcel Number,Photo,url_shift,link,address,address_trim,Address_uncut,Style,Year Built,Total SF,Lot Area,Appraised Value,Url
06.34.435.007,https://photos.camavision.com/cca24ddca2f5cec8349c74292efaf14d/70,https://photos.camavision.com/cca24ddca2f5cec8349c74292efaf14d,https://photos.camavision.com/cca24ddca2f5cec8349c74292efaf14d,"613 8TH AVE NE, INDEPENDENCE","613 8TH AVE NE, INDEPENDENCE","
            613 8TH AVE NE, INDEPENDENCE
                      ",1 Story Frame,1920,1016,"$77,270 ","$77,270 ",https://buchanan.iowaassessors.com/results.php?page=51&history=-51&ts=1688576139
06.35.301.004,https://photos.camavision.com/3d9ab9139db202be0c1a69299904a8c4/70,https://photos.camavision.com/3d9ab9139db202be0c1a69299904a8c4,https://photos.camavision.com/3d9ab9139db202be0c1a69299904a8c4,"700 8TH AVE NE, INDEPENDENCE","700 8TH AVE NE, INDEPENDENCE","
            700 8TH AVE NE, INDEPENDENCE
                      ",1 Story Frame,1915,1706,"$131,310 ","$131,310 ",https://buchanan.iowaassessors.com/results.php?page=51&history=-51&ts=1688576139
06.34.432.012,https://photos.camavision.com/318400dfd6f1ca764683312b61de6886/70,https://photos.camavision.com/318400dfd6f1ca764683312b61de6886,https://photos.camavision.com/318400dfd6f1ca764683312b61de6886,"705 8TH AVE NE, INDEPENDENCE","705 8TH AVE NE, INDEPENDENCE","
            705 8TH AVE NE, INDEPENDENCE
                      ",2 Story Frame,1914,1304,"$96,400 ","$96,400 ",https://buchanan.iowaassessors.com/results.php?page=51&history=-51&ts=1688576139
06.35.301.003,https://photos.camavision.com/e379f11a11bd61ff2a52c8bfe09d8d94/70,https://photos.camavision.com/e379f11a11bd61ff2a52c8bfe09d8d94,https://photos.camavision.com/e379f11a11bd61ff2a52c8bfe09d8d94,"706 8TH AVE NE, INDEPENDENCE","706 8TH AVE NE, INDEPENDENCE","
            706 8TH AVE NE, INDEPENDENCE
                      ",1 Story Frame,1939,1328,"$139,260 ","$139,260 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.35.301.002,https://photos.camavision.com/5b722008e2725ca38d92aff8ae3c71ee/70,https://photos.camavision.com/5b722008e2725ca38d92aff8ae3c71ee,https://photos.camavision.com/5b722008e2725ca38d92aff8ae3c71ee,"710 8TH AVE NE, INDEPENDENCE","710 8TH AVE NE, INDEPENDENCE","
            710 8TH AVE NE, INDEPENDENCE
                      ",1 Story Frame,1900,742,"$75,490 ","$75,490 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.432.003,https://photos.camavision.com/f4691a55f54f19eb781f92c319bc5de4/70,https://photos.camavision.com/f4691a55f54f19eb781f92c319bc5de4,https://photos.camavision.com/f4691a55f54f19eb781f92c319bc5de4,"713 8TH AVE NE, INDEPENDENCE","713 8TH AVE NE, INDEPENDENCE","
            713 8TH AVE NE, INDEPENDENCE
                      ",2 Story Frame,1900,2094,"$140,760 ","$140,760 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.282.020,https://photos.camavision.com/8fb2d13c11b238ab640d165d3c9cc75d/70,https://photos.camavision.com/8fb2d13c11b238ab640d165d3c9cc75d,https://photos.camavision.com/8fb2d13c11b238ab640d165d3c9cc75d,"803 8TH AVE NE, INDEPENDENCE","803 8TH AVE NE, INDEPENDENCE","
            803 8TH AVE NE, INDEPENDENCE
                      ",Split Level Frame,1920,1507,"$95,820 ","$95,820 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.282.018,https://photos.camavision.com/308539fd58e7c5270ec4211e21dcb544/70,https://photos.camavision.com/308539fd58e7c5270ec4211e21dcb544,https://photos.camavision.com/308539fd58e7c5270ec4211e21dcb544,"805 8TH AVE NE, INDEPENDENCE","805 8TH AVE NE, INDEPENDENCE","
            805 8TH AVE NE, INDEPENDENCE
                      ",1 Story Frame,1983,1008,"$103,570 ","$103,570 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.282.023,https://photos.camavision.com/9dc9fce6df1ea8081adaeafb443de96b/70,https://photos.camavision.com/9dc9fce6df1ea8081adaeafb443de96b,https://photos.camavision.com/9dc9fce6df1ea8081adaeafb443de96b,"909 8TH AVE NE, INDEPENDENCE","909 8TH AVE NE, INDEPENDENCE","
            909 8TH AVE NE, INDEPENDENCE
                      ",1 Story Frame,1922,1018,"$102,340 ","$102,340 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.359.001,https://photos.camavision.com/2af1c335b13fa8d9e0f28adcbb9f6c41/70,https://photos.camavision.com/2af1c335b13fa8d9e0f28adcbb9f6c41,https://photos.camavision.com/2af1c335b13fa8d9e0f28adcbb9f6c41,"114 8TH AVE NW, INDEPENDENCE","114 8TH AVE NW, INDEPENDENCE","
            114 8TH AVE NW, INDEPENDENCE
                      ",2 Story Frame,1909,1248,"$98,720 ","$98,720 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.356.009,https://photos.camavision.com/4133856b2090f16cc3f758e1c6ef1ebe/70,https://photos.camavision.com/4133856b2090f16cc3f758e1c6ef1ebe,https://photos.camavision.com/4133856b2090f16cc3f758e1c6ef1ebe,"201 8TH AVE NW, INDEPENDENCE","201 8TH AVE NW, INDEPENDENCE","
            201 8TH AVE NW, INDEPENDENCE
                      ",1 Story Frame,1955,850,"$70,590 ","$70,590 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.357.005,https://photos.camavision.com/a7b73d35741294cc969fcfe97eb25712/70,https://photos.camavision.com/a7b73d35741294cc969fcfe97eb25712,https://photos.camavision.com/a7b73d35741294cc969fcfe97eb25712,"210 8TH AVE NW, INDEPENDENCE","210 8TH AVE NW, INDEPENDENCE","
            210 8TH AVE NW, INDEPENDENCE
                      ",1 1/2 Story Frame,1880,1490,"$135,180 ","$135,180 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.351.006,https://photos.camavision.com/2dbf64f4bb8435be045f48bb8a6fefeb/70,https://photos.camavision.com/2dbf64f4bb8435be045f48bb8a6fefeb,https://photos.camavision.com/2dbf64f4bb8435be045f48bb8a6fefeb,"403 8TH AVE NW, INDEPENDENCE","403 8TH AVE NW, INDEPENDENCE","
            403 8TH AVE NW, INDEPENDENCE
                      ",1 Story Frame,1960,1008,"$114,800 ","$114,800 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.309.008,https://photos.camavision.com/ccf24f4317ec44f358b26398064982bc/70,https://photos.camavision.com/ccf24f4317ec44f358b26398064982bc,https://photos.camavision.com/ccf24f4317ec44f358b26398064982bc,"511 8TH AVE NW, INDEPENDENCE","511 8TH AVE NW, INDEPENDENCE","
            511 8TH AVE NW, INDEPENDENCE
                      ",1 Story Frame,1955,1386,"$147,510 ","$147,510 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.306.010,https://photos.camavision.com/c70dcc276f20d8d64b1ce330fbb629d2/70,https://photos.camavision.com/c70dcc276f20d8d64b1ce330fbb629d2,https://photos.camavision.com/c70dcc276f20d8d64b1ce330fbb629d2,"601 8TH AVE NW, INDEPENDENCE","601 8TH AVE NW, INDEPENDENCE","
            601 8TH AVE NW, INDEPENDENCE
                      ",1 Story Frame,1945,1038,"$144,170 ","$144,170 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.306.009,https://photos.camavision.com/4b012c8253aa218b23afb1d20891df7b/70,https://photos.camavision.com/4b012c8253aa218b23afb1d20891df7b,https://photos.camavision.com/4b012c8253aa218b23afb1d20891df7b,"605 8TH AVE NW, INDEPENDENCE","605 8TH AVE NW, INDEPENDENCE","
            605 8TH AVE NW, INDEPENDENCE
                      ",1 Story Frame,1945,1056,"$100,580 ","$100,580 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.307.002,https://photos.camavision.com/37a8be2631a73b21cc2c82fb5730b039/70,https://photos.camavision.com/37a8be2631a73b21cc2c82fb5730b039,https://photos.camavision.com/37a8be2631a73b21cc2c82fb5730b039,"610 8TH AVE NW, INDEPENDENCE","610 8TH AVE NW, INDEPENDENCE","
            610 8TH AVE NW, INDEPENDENCE
                      ",1 Story Brick,1952,972,"$116,390 ","$116,390 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.306.007,https://photos.camavision.com/f9e395573623a079e6bbb380a7faf2da/70,https://photos.camavision.com/f9e395573623a079e6bbb380a7faf2da,https://photos.camavision.com/f9e395573623a079e6bbb380a7faf2da,"615 8TH AVE NW, INDEPENDENCE","615 8TH AVE NW, INDEPENDENCE","
            615 8TH AVE NW, INDEPENDENCE
                      ",1 Story Frame,1945,752,"$114,990 ","$114,990 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.304.007,,,,"705 8TH AVE NW, INDEPENDENCE","705 8TH AVE NW, INDEPENDENCE","
            705 8TH AVE NW, INDEPENDENCE
                      ",2 Story Frame,1912,1784,"$187,350 ","$187,350 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.305.001,https://photos.camavision.com/637b5451e5afbd621d9dd3ae096deab9/70,https://photos.camavision.com/637b5451e5afbd621d9dd3ae096deab9,https://photos.camavision.com/637b5451e5afbd621d9dd3ae096deab9,"714 8TH AVE NW, INDEPENDENCE","714 8TH AVE NW, INDEPENDENCE","
            714 8TH AVE NW, INDEPENDENCE
                      ",1 Story Frame,1975,1214,"$177,140 ","$177,140 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.302.001,https://photos.camavision.com/1c82d32a50c126f112b4c6d834ab0398/70,https://photos.camavision.com/1c82d32a50c126f112b4c6d834ab0398,https://photos.camavision.com/1c82d32a50c126f112b4c6d834ab0398,"810 8TH AVE NW, INDEPENDENCE","810 8TH AVE NW, INDEPENDENCE","
            810 8TH AVE NW, INDEPENDENCE
                      ",1 Story Frame,1962,1232,"$166,760 ","$166,760 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.152.003,https://photos.camavision.com/c9248b354187f8c6a9bf493299c8900c/70,https://photos.camavision.com/c9248b354187f8c6a9bf493299c8900c,https://photos.camavision.com/c9248b354187f8c6a9bf493299c8900c,"909 8TH AVE NW, INDEPENDENCE","909 8TH AVE NW, INDEPENDENCE","
            909 8TH AVE NW, INDEPENDENCE
                      ",2 Story Frame,1968,3168,"$326,670 ","$326,670 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
06.34.153.005,https://photos.camavision.com/3b78154e23a710b7512a20fb1cba2ae7/70,https://photos.camavision.com/3b78154e23a710b7512a20fb1cba2ae7,https://photos.camavision.com/3b78154e23a710b7512a20fb1cba2ae7,"903 8TH AVE NW, INDEPENDENCE","903 8TH AVE NW, INDEPENDENCE","
            903 8TH AVE NW, INDEPENDENCE 
                      ",1 Story Frame,1950,1216,"$143,800 ","$143,800 ",https://buchanan.iowaassessors.com/results.php?page=52&history=-52&ts=1688576139
10.03.179.001,https://photos.camavision.com/188dd8c0ad6bb3738672ee79992e3511/70,https://photos.camavision.com/188dd8c0ad6bb3738672ee79992e3511,https://photos.camavision.com/188dd8c0ad6bb3738672ee79992e3511,"314 8TH AVE SE, INDEPENDENCE","314 8TH AVE SE, INDEPENDENCE","
            314 8TH AVE SE, INDEPENDENCE
                      ",1 Story Frame,1940,1094,"$105,880 ","$105,880 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.03.326.001,https://photos.camavision.com/48427c9695c2fcfc57dca227759ae2eb/70,https://photos.camavision.com/48427c9695c2fcfc57dca227759ae2eb,https://photos.camavision.com/48427c9695c2fcfc57dca227759ae2eb,"400 8TH AVE SE, INDEPENDENCE","400 8TH AVE SE, INDEPENDENCE","
            400 8TH AVE SE, INDEPENDENCE
                      ",1 Story Frame,1910,520,"$72,040 ","$72,040 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.03.326.003,https://photos.camavision.com/45dd9fc198bcecbe41b3ff5fad19cdbc/70,https://photos.camavision.com/45dd9fc198bcecbe41b3ff5fad19cdbc,https://photos.camavision.com/45dd9fc198bcecbe41b3ff5fad19cdbc,"408-410 8TH AVE SE, INDEPENDENCE","408-410 8TH AVE SE, INDEPENDENCE","
            408-410 8TH AVE SE, INDEPENDENCE
                      ",1 Story Brick,1969,820,"$119,260 ","$119,260 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.03.331.005,https://photos.camavision.com/e4a514243c782f61e9bd0fa5441b8712/70,https://photos.camavision.com/e4a514243c782f61e9bd0fa5441b8712,https://photos.camavision.com/e4a514243c782f61e9bd0fa5441b8712,"700 8TH AVE SE, INDEPENDENCE","700 8TH AVE SE, INDEPENDENCE","
            700 8TH AVE SE, INDEPENDENCE
                      ",1 Story Frame,1980,1560,"$234,310 ","$234,310 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.03.330.002,https://photos.camavision.com/ca7fdcf9e61ef8796c478fe1be8a30eb/70,https://photos.camavision.com/ca7fdcf9e61ef8796c478fe1be8a30eb,https://photos.camavision.com/ca7fdcf9e61ef8796c478fe1be8a30eb,"711 8TH AVE SE, INDEPENDENCE","711 8TH AVE SE, INDEPENDENCE","
            711 8TH AVE SE, INDEPENDENCE
                      ",1 1/2 Story Frame,1977,1626,"$235,070 ","$235,070 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.03.330.003,https://photos.camavision.com/7dfd36980d0e4d92fcb704b3e96ff416/70,https://photos.camavision.com/7dfd36980d0e4d92fcb704b3e96ff416,https://photos.camavision.com/7dfd36980d0e4d92fcb704b3e96ff416,"721 8TH AVE SE, INDEPENDENCE","721 8TH AVE SE, INDEPENDENCE","
            721 8TH AVE SE, INDEPENDENCE
                      ",2 Story Frame,1977,1624,"$207,320 ","$207,320 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.178.003,,,,"108 8TH AVE SW, INDEPENDENCE","108 8TH AVE SW, INDEPENDENCE","
            108 8TH AVE SW, INDEPENDENCE
                      ",2 Story Frame,1878,1340,"$112,000 ","$112,000 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.178.004,https://photos.camavision.com/0b63b85e2446cc378f4fe4c7e58bb3b0/70,https://photos.camavision.com/0b63b85e2446cc378f4fe4c7e58bb3b0,https://photos.camavision.com/0b63b85e2446cc378f4fe4c7e58bb3b0,"112 8TH AVE SW, INDEPENDENCE","112 8TH AVE SW, INDEPENDENCE","
            112 8TH AVE SW, INDEPENDENCE
                      ",1 Story Frame,1944,858,"$91,060 ","$91,060 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.181.001,https://photos.camavision.com/2b7426e04a5e45b5762753f275214af9/70,https://photos.camavision.com/2b7426e04a5e45b5762753f275214af9,https://photos.camavision.com/2b7426e04a5e45b5762753f275214af9,"200 8TH AVE SW, INDEPENDENCE","200 8TH AVE SW, INDEPENDENCE","
            200 8TH AVE SW, INDEPENDENCE
                      ",1 Story Frame,1934,845,"$83,910 ","$83,910 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.180.003,https://photos.camavision.com/f6eb8bbb07f55f13ffc624e6cde8d79f/70,https://photos.camavision.com/f6eb8bbb07f55f13ffc624e6cde8d79f,https://photos.camavision.com/f6eb8bbb07f55f13ffc624e6cde8d79f,"201 8TH AVE SW, INDEPENDENCE","201 8TH AVE SW, INDEPENDENCE","
            201 8TH AVE SW, INDEPENDENCE
                      ",2 Story Frame,1890,1812,"$175,280 ","$175,280 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.181.005,https://photos.camavision.com/a432e5097a2209657cd14deae8273a73/70,https://photos.camavision.com/a432e5097a2209657cd14deae8273a73,https://photos.camavision.com/a432e5097a2209657cd14deae8273a73,"206 8TH AVE SW, INDEPENDENCE","206 8TH AVE SW, INDEPENDENCE","
            206 8TH AVE SW, INDEPENDENCE
                      ",1 Story Frame,1941,1674,"$171,930 ","$171,930 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.180.004,,,,"207 8TH AVE SW, INDEPENDENCE","207 8TH AVE SW, INDEPENDENCE","
            207 8TH AVE SW, INDEPENDENCE
                      ",1 Story Frame,1929,1536,"$132,580 ","$132,580 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.184.001,https://photos.camavision.com/8d13b8eb6fc2307f477f7e0ff9a1efb5/70,https://photos.camavision.com/8d13b8eb6fc2307f477f7e0ff9a1efb5,https://photos.camavision.com/8d13b8eb6fc2307f477f7e0ff9a1efb5,"300 8TH AVE SW, INDEPENDENCE","300 8TH AVE SW, INDEPENDENCE","
            300 8TH AVE SW, INDEPENDENCE
                      ",1 1/2 Story Frame,1908,1145,"$126,960 ","$126,960 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.183.005,https://photos.camavision.com/638d56c182ffce40408147fa8668785f/70,https://photos.camavision.com/638d56c182ffce40408147fa8668785f,https://photos.camavision.com/638d56c182ffce40408147fa8668785f,"307 8TH AVE SW, INDEPENDENCE","307 8TH AVE SW, INDEPENDENCE","
            307 8TH AVE SW, INDEPENDENCE
                      ",1 Story Frame,1952,758,"$103,490 ","$103,490 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.188.001,https://photos.camavision.com/60791ac830715a38a89e47542ea32837/70,https://photos.camavision.com/60791ac830715a38a89e47542ea32837,https://photos.camavision.com/60791ac830715a38a89e47542ea32837,"402 8TH AVE SW, INDEPENDENCE","402 8TH AVE SW, INDEPENDENCE","
            402 8TH AVE SW, INDEPENDENCE
                      ",2 Story Frame,1900,1344,"$131,270 ","$131,270 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.187.010,https://photos.camavision.com/f62009027ffa644814c6c70b0c252333/70,https://photos.camavision.com/f62009027ffa644814c6c70b0c252333,https://photos.camavision.com/f62009027ffa644814c6c70b0c252333,"403 8TH AVE SW, INDEPENDENCE","403 8TH AVE SW, INDEPENDENCE","
            403 8TH AVE SW, INDEPENDENCE
                      ",1 1/2 Story Frame,1892,928,"$84,410 ","$84,410 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.187.006,https://photos.camavision.com/145f7be4e6906654a149a42031bd03ba/70,https://photos.camavision.com/145f7be4e6906654a149a42031bd03ba,https://photos.camavision.com/145f7be4e6906654a149a42031bd03ba,"405 8TH AVE SW, INDEPENDENCE","405 8TH AVE SW, INDEPENDENCE","
            405 8TH AVE SW, INDEPENDENCE
                      ",1 Story Frame,1917,884,"$71,100 ","$71,100 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.187.007,https://photos.camavision.com/6ce82b6a31c69b10188bba0e4fa6b5a2/70,https://photos.camavision.com/6ce82b6a31c69b10188bba0e4fa6b5a2,https://photos.camavision.com/6ce82b6a31c69b10188bba0e4fa6b5a2,"409 8TH AVE SW, INDEPENDENCE","409 8TH AVE SW, INDEPENDENCE","
            409 8TH AVE SW, INDEPENDENCE
                      ",1 1/2 Story Frame,1890,1124,"$103,220 ","$103,220 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.328.001,https://photos.camavision.com/837f4f359fe5bebc27ced725290948b9/70,https://photos.camavision.com/837f4f359fe5bebc27ced725290948b9,https://photos.camavision.com/837f4f359fe5bebc27ced725290948b9,"502 8TH AVE SW, INDEPENDENCE","502 8TH AVE SW, INDEPENDENCE","
            502 8TH AVE SW, INDEPENDENCE
                      ",1 Story Frame,1942,1289,"$114,080 ","$114,080 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
10.04.327.008,https://photos.camavision.com/1ce892d3962fd757fd93d5c44f792cd0/70,https://photos.camavision.com/1ce892d3962fd757fd93d5c44f792cd0,https://photos.camavision.com/1ce892d3962fd757fd93d5c44f792cd0,"509 8TH AVE SW, INDEPENDENCE","509 8TH AVE SW, INDEPENDENCE","
            509 8TH AVE SW, INDEPENDENCE
                      ",2 Story Frame,1868,1616,"$127,670 ","$127,670 ",https://buchanan.iowaassessors.com/results.php?page=53&history=-53&ts=1688576139
